Bin Center	Bin Actual	Gaus Mean	Mean Error	Gaus Sigma	Sig Error	X^2/DOF
199.000000	199.000544	1.438940	0.001684	0.056405	0.001300	0.836065
200.000000	199.994671	1.436615	0.001637	0.055059	0.001106	2.124027
201.000000	201.003218	1.435846	0.001668	0.054608	0.001246	1.175908
202.000000	202.000871	1.434230	0.001633	0.052790	0.001117	3.879618
203.000000	202.995138	1.436110	0.001666	0.054349	0.001265	3.065843
204.000000	204.006697	1.435388	0.001617	0.052956	0.001097	1.999414
205.000000	204.983020	1.432320	0.001669	0.054648	0.001178	2.533808
206.000000	206.003396	1.430281	0.001616	0.051141	0.001104	3.777047
207.000000	206.986273	1.429606	0.001600	0.053523	0.001149	0.637203
208.000000	208.009863	1.429045	0.001616	0.054362	0.001166	0.719283
209.000000	208.991318	1.429676	0.001573	0.052429	0.001151	0.760646
210.000000	210.011212	1.427798	0.001576	0.051865	0.001066	1.348220
211.000000	210.992810	1.426246	0.001662	0.053868	0.001225	1.897932
212.000000	211.997496	1.425322	0.001612	0.051700	0.001176	3.599762
213.000000	213.002077	1.422807	0.001681	0.052671	0.001075	4.024585
214.000000	214.002700	1.421580	0.001645	0.052437	0.001042	3.208127
215.000000	214.999640	1.419408	0.001634	0.053012	0.001021	3.272885
216.000000	215.994760	1.422630	0.001703	0.055251	0.001332	1.280616
217.000000	216.997700	1.419051	0.001643	0.054541	0.001061	2.302818
218.000000	218.000565	1.419817	0.001588	0.051975	0.001294	1.899214
219.000000	219.005566	1.417533	0.001575	0.052838	0.001123	1.345275
220.000000	219.995016	1.414799	0.001696	0.055797	0.001185	2.328546
221.000000	220.996550	1.416460	0.001672	0.056104	0.001303	1.619424
222.000000	222.004682	1.413399	0.001686	0.054322	0.001269	2.720690
223.000000	223.001793	1.411109	0.001635	0.053874	0.001253	0.794375
224.000000	224.014780	1.411132	0.001727	0.055983	0.001248	0.372572
225.000000	225.023801	1.409820	0.001644	0.054215	0.001073	2.133508
226.000000	225.987577	1.408279	0.001647	0.052655	0.001296	2.221818
227.000000	226.997725	1.407661	0.001631	0.053916	0.001227	1.668403
228.000000	227.996359	1.405827	0.001711	0.054581	0.001241	1.923573
229.000000	229.005834	1.407366	0.001638	0.054468	0.001166	1.803600
230.000000	229.989168	1.404204	0.001686	0.054965	0.001317	1.939913
231.000000	231.001726	1.405845	0.001765	0.053641	0.001280	3.724149
232.000000	232.003446	1.404511	0.001677	0.054330	0.001284	0.885255
233.000000	233.000464	1.400440	0.001689	0.054118	0.001172	1.465967
234.000000	234.002636	1.403131	0.001714	0.054345	0.001313	2.456642
235.000000	235.012219	1.402918	0.001615	0.053398	0.001122	1.502898
236.000000	236.001487	1.397633	0.001640	0.052408	0.001278	2.325993
237.000000	236.987292	1.398592	0.001669	0.054564	0.001163	3.436163
238.000000	238.005169	1.398894	0.001683	0.053856	0.001290	3.145574
239.000000	238.993996	1.396666	0.001686	0.054448	0.001300	2.095821
240.000000	240.013819	1.395233	0.001635	0.054152	0.001276	1.222180
241.000000	241.007646	1.392170	0.001699	0.055664	0.001274	2.302856
242.000000	241.986946	1.393465	0.001679	0.054519	0.001227	1.908070
243.000000	242.997093	1.391977	0.001628	0.053649	0.001196	0.613024
244.000000	244.003611	1.391400	0.001668	0.055401	0.001124	1.258145
245.000000	245.002014	1.388333	0.001595	0.052160	0.001035	4.007300
246.000000	246.001783	1.390301	0.001682	0.054174	0.001139	2.453094
247.000000	246.996955	1.386679	0.001705	0.054587	0.001263	1.100525
248.000000	248.014919	1.389788	0.001640	0.053942	0.001229	1.782008
249.000000	249.010150	1.388020	0.001549	0.051232	0.001061	2.082253
250.000000	250.008876	1.388259	0.001605	0.053445	0.001209	1.202898
251.000000	250.999634	1.384304	0.001678	0.054971	0.001321	1.290194
252.000000	251.984185	1.382178	0.001649	0.053577	0.001192	1.637773
253.000000	252.996960	1.385104	0.001642	0.053517	0.001225	1.295240
254.000000	253.996586	1.383094	0.001653	0.053350	0.001145	1.835891
255.000000	255.001382	1.381018	0.001723	0.053694	0.001203	3.992527
256.000000	255.996145	1.376850	0.001689	0.054875	0.001134	1.297423
257.000000	257.000598	1.378267	0.001628	0.054397	0.001248	1.438849
258.000000	257.998129	1.379625	0.001742	0.053416	0.001194	4.703302
259.000000	258.986915	1.375908	0.001589	0.053158	0.001195	1.134183
260.000000	260.001705	1.375447	0.001621	0.053852	0.001204	0.725762
261.000000	260.998767	1.374643	0.001656	0.055568	0.001183	0.989174
262.000000	262.008761	1.373722	0.001735	0.055213	0.001157	2.263938
263.000000	263.005674	1.374637	0.001648	0.051564	0.001026	3.133096
264.000000	264.000258	1.372865	0.001630	0.053112	0.001087	1.144590
265.000000	265.004287	1.370446	0.001676	0.054257	0.001230	1.583358
266.000000	265.997969	1.373415	0.001695	0.052130	0.001054	3.458577
267.000000	266.995399	1.369330	0.001722	0.054181	0.001149	2.401475
268.000000	268.015377	1.369319	0.001776	0.054663	0.001159	2.867661
269.000000	269.013196	1.370198	0.001656	0.054401	0.001183	1.278884
270.000000	270.004716	1.365928	0.001664	0.051529	0.001173	4.106605
271.000000	270.988150	1.368715	0.001701	0.054959	0.001301	0.876441
272.000000	271.993721	1.366060	0.001659	0.054402	0.001107	0.937842
273.000000	273.004591	1.365082	0.001857	0.054848	0.001192	5.851163
274.000000	273.990136	1.365164	0.001711	0.052165	0.001058	3.353121
275.000000	275.001310	1.363024	0.001641	0.053568	0.001149	0.146539
276.000000	275.991474	1.363626	0.001647	0.051838	0.001251	1.968028
277.000000	277.001598	1.357910	0.001615	0.052928	0.001236	1.007600
278.000000	277.995694	1.360513	0.001633	0.054269	0.001086	0.971789
279.000000	279.005902	1.359521	0.001688	0.055079	0.001189	0.333739
280.000000	280.022424	1.361442	0.001717	0.054502	0.001172	0.751298
281.000000	281.007510	1.359973	0.001760	0.055988	0.001388	1.679539
282.000000	281.996914	1.358625	0.001765	0.055194	0.001210	1.333602
283.000000	282.999266	1.357796	0.001682	0.053378	0.001072	2.017435
284.000000	284.007633	1.356404	0.001639	0.052726	0.001071	1.761348
285.000000	284.998437	1.358174	0.001826	0.056204	0.001545	5.027322
286.000000	286.003464	1.354997	0.001677	0.054430	0.001144	1.052544
287.000000	286.992312	1.352465	0.001689	0.054105	0.001202	0.740460
288.000000	287.993786	1.351308	0.001685	0.054746	0.001316	2.346704
289.000000	288.999531	1.350161	0.001643	0.052802	0.001187	0.979887
290.000000	289.994215	1.350702	0.001746	0.054495	0.001128	2.318356
291.000000	291.012775	1.347788	0.001680	0.055052	0.001142	1.599032
292.000000	291.995505	1.349235	0.001691	0.054396	0.001238	0.585639
293.000000	292.998226	1.348658	0.001729	0.057039	0.001315	1.196662
294.000000	294.001461	1.348402	0.001741	0.055080	0.001438	1.712954
295.000000	294.977578	1.342632	0.001690	0.055291	0.001390	1.714285
296.000000	296.000568	1.348292	0.001637	0.053563	0.001124	0.999908
297.000000	296.990244	1.346716	0.001727	0.054453	0.001216	1.626384
298.000000	297.999974	1.344696	0.001824	0.057009	0.001199	1.995977
299.000000	299.001361	1.346885	0.001689	0.053457	0.001205	2.578762
300.000000	299.988464	1.342340	0.001727	0.056353	0.001263	1.105892
