Bin Center	Bin Actual	Gaus Mean	Mean Error	Gaus Sigma	Sig Error	X^2/DOF
2.000000	1.921283	2.456398	0.004156	0.171783	0.002836	5.799268
3.000000	2.923050	2.339352	0.003734	0.171053	0.002399	3.783214
4.000000	3.932119	2.263872	0.003734	0.169572	0.002345	5.283234
5.000000	4.949382	2.216733	0.003881	0.162954	0.002895	4.999939
6.000000	5.972362	2.175863	0.003816	0.157291	0.003012	4.470125
7.000000	6.981103	2.154880	0.003443	0.144938	0.002753	3.518009
8.000000	7.980372	2.121854	0.003558	0.138878	0.002449	3.744426
9.000000	8.995235	2.105791	0.003150	0.127676	0.002235	2.822170
10.000000	10.004572	2.082002	0.003119	0.124514	0.002285	2.921294
11.000000	10.999229	2.066903	0.002919	0.118920	0.001933	2.292546
12.000000	12.000240	2.053726	0.003007	0.115252	0.002174	3.945599
13.000000	13.004949	2.040008	0.003075	0.112500	0.001897	4.190683
14.000000	14.004213	2.023585	0.003034	0.112770	0.002202	3.686963
15.000000	14.997025	2.005523	0.002831	0.107822	0.001880	3.286245
16.000000	16.006745	1.996366	0.002788	0.105182	0.001988	3.075997
17.000000	16.996908	1.982360	0.002639	0.100445	0.001936	3.248065
18.000000	17.996177	1.975977	0.002514	0.101809	0.001768	2.076385
19.000000	19.003257	1.965634	0.002633	0.099304	0.001843	3.802286
20.000000	20.004063	1.955293	0.002519	0.098024	0.001887	3.684036
21.000000	21.007248	1.944195	0.002472	0.094590	0.001862	2.719935
22.000000	22.007362	1.936382	0.002491	0.096018	0.001812	2.943966
23.000000	23.000251	1.925393	0.002440	0.092250	0.001824	2.472565
24.000000	23.994354	1.917603	0.002319	0.089907	0.001590	2.761315
25.000000	25.002669	1.906131	0.002461	0.089523	0.001747	2.735691
26.000000	25.993984	1.904845	0.002460	0.089587	0.001683	3.398907
27.000000	27.005473	1.892610	0.002363	0.087666	0.001610	2.823214
28.000000	28.004524	1.883706	0.002205	0.082748	0.001623	3.615087
29.000000	29.009569	1.881165	0.002382	0.085427	0.001576	3.701214
30.000000	30.010090	1.871528	0.002206	0.083260	0.001750	2.501018
31.000000	30.991245	1.859030	0.002192	0.082092	0.001588	2.477325
