Bin Center	Bin Actual	Gaus Mean	Mean Error	Gaus Sigma	Sig Error	X^2/DOF
43.000000	42.999228	2.044562	0.003093	0.081563	0.002254	1.172237
44.000000	43.988100	2.037944	0.003164	0.083536	0.002202	1.069432
45.000000	45.010336	2.040098	0.003035	0.083269	0.002172	1.190029
46.000000	46.017737	2.028358	0.003066	0.085528	0.002174	1.081416
47.000000	47.018078	2.028180	0.003062	0.086060	0.002265	0.322657
48.000000	48.005236	2.020630	0.003111	0.084338	0.002300	0.422016
49.000000	49.002021	2.021273	0.003123	0.085147	0.002386	1.031067
50.000000	49.990952	2.015311	0.003329	0.087725	0.002312	1.077296
51.000000	51.000803	2.010109	0.003336	0.086237	0.002532	0.926819
52.000000	51.997498	2.012149	0.003118	0.085058	0.002213	0.947496
53.000000	52.989086	2.008132	0.003271	0.087584	0.002357	1.205863
54.000000	53.979105	1.999953	0.003181	0.083935	0.002115	0.949587
55.000000	54.998206	1.998297	0.002997	0.081152	0.002008	1.114017
56.000000	56.011989	1.995160	0.002983	0.081983	0.002005	0.372817
57.000000	56.991879	1.986785	0.003015	0.083123	0.002266	0.391558
58.000000	58.004717	1.992994	0.003079	0.082853	0.002489	0.876216
59.000000	58.992670	1.989257	0.002887	0.079930	0.002169	0.661671
60.000000	59.976575	1.986194	0.002992	0.082449	0.002300	0.636335
61.000000	61.001226	1.987037	0.003046	0.082184	0.002063	0.977128
62.000000	62.014214	1.980097	0.003075	0.084365	0.002404	0.806456
63.000000	62.991178	1.972604	0.003022	0.083485	0.002217	0.549607
64.000000	63.999810	1.972753	0.003228	0.081696	0.002377	1.639180
65.000000	64.998719	1.974358	0.003150	0.083541	0.002599	1.391979
66.000000	66.007081	1.967317	0.003155	0.087327	0.002379	0.466898
67.000000	67.016851	1.967846	0.003013	0.082231	0.002040	1.217579
68.000000	68.003611	1.965834	0.003068	0.082324	0.002404	0.549034
69.000000	68.996725	1.963951	0.003159	0.082400	0.002230	0.956509
70.000000	70.009301	1.962745	0.003247	0.084021	0.002363	1.272558
71.000000	70.993124	1.957116	0.003267	0.084965	0.002537	0.965469
72.000000	72.008764	1.952403	0.002877	0.079228	0.001795	1.183526
73.000000	72.997798	1.958994	0.003006	0.079868	0.002220	1.259620
74.000000	73.997649	1.954591	0.003207	0.085283	0.002403	1.128578
75.000000	75.001882	1.948198	0.003325	0.086390	0.002414	0.608971
76.000000	75.986615	1.950573	0.003223	0.084275	0.002335	1.097189
77.000000	76.987706	1.949800	0.003369	0.087597	0.002488	1.439862
78.000000	77.999874	1.946433	0.003218	0.085727	0.002504	1.069043
79.000000	79.002013	1.943497	0.002895	0.079852	0.002218	1.224223
80.000000	80.004764	1.941792	0.002887	0.077889	0.002015	1.848330
81.000000	81.010154	1.937103	0.002923	0.079450	0.002038	1.304857
82.000000	81.990981	1.937934	0.003225	0.086295	0.002518	1.755831
83.000000	82.988154	1.943007	0.003077	0.081055	0.002085	1.235915
84.000000	83.982136	1.935248	0.003179	0.081795	0.002462	0.925680
85.000000	85.012361	1.931688	0.003113	0.082663	0.002283	1.432451
86.000000	86.008006	1.925007	0.003217	0.083280	0.002383	1.485982
87.000000	86.990609	1.930916	0.003023	0.083614	0.002050	0.397837
88.000000	87.996885	1.931093	0.003103	0.080150	0.002465	1.343229
89.000000	88.972346	1.924513	0.003011	0.080054	0.002073	0.961897
90.000000	90.006107	1.925866	0.003278	0.084125	0.002463	1.380026
91.000000	91.006444	1.924472	0.003067	0.081320	0.002215	2.046708
92.000000	91.995378	1.917591	0.003225	0.084412	0.002650	2.661785
93.000000	92.991527	1.918752	0.003310	0.083119	0.002318	2.256966
94.000000	93.996371	1.920157	0.003167	0.080753	0.002510	2.180400
95.000000	94.994067	1.913960	0.003168	0.081212	0.002381	2.075257
96.000000	96.012974	1.904144	0.003223	0.081672	0.002416	0.357487
97.000000	96.992675	1.904131	0.003265	0.082138	0.002494	0.874367
98.000000	97.984755	1.905674	0.003584	0.085446	0.002859	0.971855
99.000000	99.016640	1.905276	0.003647	0.078719	0.002461	2.299732
100.000000	99.992698	1.901492	0.003491	0.080889	0.002589	0.543491
101.000000	100.984633	1.903872	0.003709	0.081267	0.003059	0.597066
102.000000	102.019306	1.892760	0.003888	0.080134	0.003469	1.723640
103.000000	103.000729	1.888675	0.004093	0.082420	0.003084	0.622493
104.000000	103.988413	1.892435	0.004035	0.079347	0.002583	1.740309
105.000000	105.036419	1.885432	0.004174	0.081959	0.003210	0.820129
106.000000	106.034725	1.890906	0.004044	0.081816	0.003333	0.596363
107.000000	107.003393	1.887972	0.004391	0.085929	0.003229	1.888989
108.000000	108.013881	1.889428	0.004036	0.080795	0.002848	0.893244
109.000000	109.002990	1.884897	0.003835	0.080914	0.003280	1.067322
110.000000	110.012359	1.887614	0.003460	0.079774	0.002660	1.412840
111.000000	111.007778	1.874309	0.003364	0.078606	0.002236	0.732540
112.000000	112.002546	1.883366	0.003205	0.077671	0.002575	0.430831
113.000000	113.017993	1.882355	0.003086	0.079787	0.002287	0.525605
114.000000	114.010946	1.876979	0.003143	0.078839	0.002317	1.532750
115.000000	115.004887	1.878845	0.003041	0.079537	0.002010	1.456867
116.000000	116.014102	1.874125	0.003066	0.082270	0.002291	1.315348
117.000000	117.002907	1.876282	0.003026	0.081311	0.002183	1.018480
118.000000	118.000597	1.875248	0.002943	0.079085	0.002052	0.534359
119.000000	118.995233	1.872647	0.003008	0.075605	0.002258	1.732114
120.000000	120.003039	1.868093	0.003306	0.083623	0.002541	1.733067
121.000000	120.993311	1.863422	0.003261	0.082552	0.002275	1.020474
122.000000	121.973660	1.865649	0.003170	0.077511	0.002304	0.705292
123.000000	122.995134	1.870446	0.003443	0.083356	0.003062	1.705915
124.000000	124.016079	1.863465	0.003388	0.079283	0.002360	1.963209
125.000000	124.997850	1.868515	0.003187	0.078997	0.002339	1.107717
126.000000	125.998805	1.864918	0.003252	0.082931	0.002358	0.297754
127.000000	127.002937	1.862610	0.003283	0.083112	0.002462	0.997278
128.000000	128.001496	1.865122	0.003463	0.084878	0.002744	1.025038
129.000000	129.008399	1.868117	0.003381	0.084826	0.002782	0.469131
130.000000	129.997932	1.854940	0.003090	0.077938	0.002096	1.241182
131.000000	131.015061	1.857300	0.003431	0.085135	0.002477	0.765908
132.000000	131.981713	1.850576	0.003322	0.077482	0.002040	3.078213
133.000000	133.014673	1.854014	0.003371	0.081550	0.002459	1.842461
134.000000	134.006306	1.848573	0.003559	0.086327	0.002849	2.164456
135.000000	134.990702	1.849413	0.003121	0.081306	0.002473	0.745456
136.000000	135.999903	1.852640	0.003181	0.080445	0.002551	1.407982
137.000000	137.005830	1.853593	0.003108	0.079720	0.002369	0.488742
138.000000	138.018853	1.851085	0.003333	0.083559	0.002407	1.723834
139.000000	138.982042	1.841768	0.003100	0.078324	0.001948	1.837851
140.000000	139.998142	1.848962	0.003221	0.080022	0.002196	2.413000
141.000000	140.986328	1.842948	0.003228	0.081801	0.002134	1.603254
142.000000	141.993533	1.845808	0.003134	0.078699	0.002417	0.338563
143.000000	142.983290	1.838669	0.003212	0.082129	0.002190	0.839677
144.000000	144.003498	1.845114	0.003100	0.081230	0.002342	0.882456
145.000000	144.985447	1.842905	0.003246	0.085617	0.002236	1.073958
146.000000	145.986923	1.844898	0.003149	0.082447	0.002561	1.978134
147.000000	147.019396	1.834948	0.003036	0.079660	0.001876	1.339449
148.000000	147.991544	1.839830	0.003154	0.080352	0.002303	2.700104
149.000000	149.004925	1.836780	0.003025	0.080763	0.002144	1.547970
150.000000	149.980327	1.830379	0.003417	0.082624	0.002163	1.741964
151.000000	150.987613	1.832786	0.003159	0.083579	0.002307	1.349771
152.000000	152.005549	1.834488	0.003344	0.082588	0.002465	0.885030
153.000000	152.988758	1.843054	0.003001	0.078704	0.002074	0.345181
154.000000	153.984656	1.838464	0.003078	0.079245	0.002330	1.430048
155.000000	154.996139	1.834119	0.003128	0.080569	0.002462	1.284131
156.000000	155.997279	1.832014	0.003242	0.082620	0.002125	1.885349
157.000000	156.985191	1.835875	0.003102	0.081368	0.002700	1.340719
158.000000	158.007621	1.829013	0.003048	0.078705	0.002192	0.743006
159.000000	159.010986	1.834187	0.003357	0.082940	0.002459	1.629015
160.000000	160.009787	1.827924	0.003126	0.081899	0.002255	0.854533
161.000000	161.002346	1.835793	0.003180	0.079567	0.002460	1.258021
162.000000	161.988211	1.829789	0.002946	0.074693	0.002366	1.940349
163.000000	162.985487	1.830871	0.003060	0.079825	0.002270	0.784809
164.000000	164.031419	1.827685	0.003068	0.077479	0.002048	0.959149
165.000000	165.009957	1.829113	0.003250	0.084633	0.002622	0.355620
166.000000	165.992834	1.831807	0.003330	0.080878	0.002648	2.129005
167.000000	166.997529	1.831590	0.003154	0.079966	0.002776	2.976075
168.000000	167.996230	1.825030	0.003454	0.083850	0.002301	1.679649
169.000000	169.000705	1.826469	0.003209	0.078197	0.002469	1.779696
170.000000	169.997813	1.823540	0.002913	0.075437	0.002270	1.310082
171.000000	171.001993	1.828383	0.003114	0.078383	0.002143	1.850685
172.000000	172.003612	1.819811	0.002977	0.077123	0.002348	0.980306
173.000000	173.004023	1.827489	0.003270	0.082431	0.002477	2.179133
174.000000	173.990184	1.824651	0.003116	0.082873	0.002345	0.793062
175.000000	174.991017	1.818427	0.003153	0.079897	0.002366	0.788606
176.000000	176.004693	1.818847	0.003416	0.084575	0.002456	2.577961
177.000000	177.007597	1.820770	0.003080	0.080536	0.002252	1.110233
178.000000	178.018978	1.816472	0.003079	0.082346	0.002226	0.887366
179.000000	179.010268	1.814701	0.003244	0.080489	0.002263	1.879970
180.000000	179.987161	1.814685	0.003198	0.083720	0.002281	0.602315
181.000000	181.015800	1.815678	0.003191	0.083803	0.002160	0.794284
182.000000	181.993681	1.820540	0.003367	0.085800	0.002446	2.077828
183.000000	183.017595	1.815885	0.003274	0.082751	0.002483	1.644783
184.000000	184.014859	1.815821	0.003090	0.080030	0.002458	0.568504
185.000000	185.007796	1.817609	0.003340	0.083464	0.002584	1.020861
186.000000	185.991428	1.818751	0.003264	0.081382	0.002416	1.223534
187.000000	186.986577	1.820066	0.003277	0.082159	0.002471	1.573969
188.000000	188.004677	1.814641	0.003331	0.084637	0.002338	0.740289
189.000000	188.993826	1.815986	0.003071	0.080895	0.002406	0.419107
190.000000	189.988065	1.812628	0.003297	0.082160	0.002455	2.060686
191.000000	191.006097	1.810982	0.003033	0.078630	0.001855	2.483162
192.000000	191.980212	1.814936	0.003295	0.084709	0.002442	0.890237
193.000000	192.989012	1.807655	0.003025	0.081209	0.002320	0.789401
194.000000	193.988421	1.813118	0.003437	0.082239	0.002720	2.096199
195.000000	194.993066	1.804937	0.003483	0.091763	0.002763	0.476478
196.000000	195.987630	1.811324	0.003104	0.078169	0.002109	2.248153
197.000000	197.003091	1.808392	0.003277	0.080730	0.002328	1.715111
198.000000	197.998416	1.808683	0.003537	0.086867	0.002747	1.521242
199.000000	198.997650	1.805263	0.003207	0.081368	0.002234	1.267565
200.000000	199.983906	1.810363	0.003232	0.083071	0.002591	0.620224
201.000000	200.993302	1.812408	0.003209	0.079424	0.002258	1.059790
202.000000	201.996628	1.806104	0.003032	0.079528	0.002373	1.548044
203.000000	202.998610	1.809739	0.003135	0.082539	0.002178	0.755953
204.000000	204.007762	1.800575	0.003320	0.084861	0.002751	1.048006
205.000000	204.999635	1.800000	0.003088	0.080408	0.002320	0.685977
206.000000	205.986665	1.803575	0.002911	0.077566	0.002045	1.190790
207.000000	206.998413	1.804436	0.003195	0.084645	0.002271	1.011188
208.000000	207.991504	1.805462	0.003135	0.082486	0.002267	1.387661
209.000000	209.001949	1.803260	0.003229	0.081494	0.002420	0.406502
210.000000	210.004409	1.799904	0.003122	0.073411	0.001825	4.136179
211.000000	210.983643	1.802512	0.003189	0.081182	0.002293	0.723023
212.000000	211.988470	1.798839	0.003577	0.076129	0.002041	5.173529
213.000000	213.011443	1.798788	0.003008	0.078259	0.002357	0.510059
214.000000	214.003910	1.795442	0.003208	0.082225	0.002528	1.494220
215.000000	215.001493	1.796830	0.003225	0.082561	0.002603	2.090313
216.000000	216.005305	1.802986	0.003214	0.084469	0.002646	1.007007
217.000000	217.003967	1.803905	0.003139	0.081233	0.002645	1.083908
218.000000	218.022734	1.799272	0.003299	0.077629	0.002136	2.747727
219.000000	218.991771	1.804618	0.003189	0.078153	0.002364	0.734583
220.000000	219.995111	1.794938	0.003245	0.082945	0.002504	0.671192
221.000000	220.991650	1.796860	0.003109	0.079482	0.002393	0.850486
222.000000	221.975525	1.798048	0.002894	0.077667	0.002211	0.659863
223.000000	222.988406	1.794134	0.003293	0.076150	0.002027	5.257713
224.000000	223.984767	1.799691	0.002898	0.079383	0.002201	0.463049
225.000000	225.006495	1.799532	0.003290	0.081522	0.002503	1.405503
226.000000	225.994199	1.793064	0.003060	0.080171	0.002269	0.961271
227.000000	226.990318	1.796044	0.003229	0.081506	0.002503	0.404348
228.000000	227.995862	1.795467	0.003142	0.077847	0.002142	1.534376
229.000000	228.997541	1.796493	0.003283	0.082062	0.002305	1.872856
230.000000	230.017258	1.796709	0.003097	0.079977	0.002325	0.887620
231.000000	231.004379	1.797568	0.003162	0.079354	0.002267	1.509988
232.000000	232.003686	1.796934	0.003041	0.080607	0.002039	2.342034
233.000000	233.014176	1.796159	0.003294	0.079611	0.002155	2.264571
234.000000	233.993913	1.797246	0.002889	0.077177	0.002200	0.898816
235.000000	234.996396	1.795586	0.003427	0.088414	0.002456	0.979879
236.000000	235.999772	1.794163	0.003096	0.081658	0.002219	0.787062
237.000000	237.003340	1.795515	0.003542	0.079882	0.002346	3.906109
238.000000	237.983146	1.783210	0.003222	0.083452	0.002244	0.826081
239.000000	239.010351	1.792696	0.003207	0.084364	0.002077	1.251260
240.000000	239.998255	1.796350	0.003053	0.082850	0.002260	0.295606
241.000000	241.000526	1.791052	0.003105	0.083142	0.002233	0.548432
242.000000	242.011096	1.791181	0.003211	0.082044	0.002345	1.078445
243.000000	242.995110	1.791303	0.003199	0.084126	0.002596	1.348184
244.000000	243.973315	1.797066	0.003109	0.082515	0.002305	1.391225
245.000000	244.985918	1.799034	0.003078	0.079831	0.002186	0.712548
246.000000	245.991618	1.784978	0.003200	0.085238	0.002276	0.376260
247.000000	247.007089	1.789920	0.003373	0.082583	0.002507	0.989839
248.000000	248.010868	1.782256	0.003319	0.080681	0.002014	2.665943
249.000000	249.014163	1.784459	0.003314	0.082052	0.002426	2.061389
250.000000	250.003316	1.785367	0.003237	0.081969	0.002448	0.914555
251.000000	250.999955	1.785842	0.003198	0.078405	0.001965	3.835678
252.000000	252.001783	1.786432	0.003310	0.083736	0.002394	2.380216
253.000000	252.992542	1.787400	0.003358	0.080801	0.002567	1.521913
254.000000	254.007927	1.793536	0.003191	0.081402	0.002165	1.629519
255.000000	255.002739	1.790018	0.003417	0.083685	0.002425	0.719690
256.000000	256.000186	1.783780	0.003155	0.083241	0.002078	0.597189
257.000000	257.022118	1.783528	0.003308	0.084127	0.002331	0.937458
258.000000	258.005781	1.789983	0.003164	0.083241	0.002238	1.088689
259.000000	259.002701	1.788523	0.003236	0.082411	0.002420	0.717830
260.000000	260.011266	1.789059	0.002792	0.074983	0.002075	1.002968
261.000000	260.990102	1.789421	0.003086	0.083456	0.002225	0.489823
262.000000	261.974686	1.789856	0.003024	0.079898	0.002178	0.682165
263.000000	262.975107	1.786739	0.003058	0.081598	0.002196	0.739983
264.000000	263.988866	1.780965	0.003147	0.083569	0.002460	1.273988
265.000000	264.994275	1.784886	0.003430	0.086452	0.002653	1.010291
266.000000	265.986503	1.786985	0.003360	0.080076	0.002442	1.307075
267.000000	267.020146	1.785430	0.003239	0.083058	0.002433	0.903286
268.000000	267.992452	1.783214	0.003198	0.085172	0.002319	1.314953
269.000000	269.002606	1.781834	0.003354	0.086086	0.002484	0.813571
270.000000	269.994739	1.782794	0.003189	0.078454	0.001898	2.601811
271.000000	271.009186	1.787583	0.003228	0.078388	0.002672	2.103663
272.000000	272.002156	1.777543	0.003228	0.080093	0.002297	1.842028
273.000000	273.006956	1.781388	0.003194	0.082360	0.002223	1.413224
274.000000	273.994181	1.782852	0.003482	0.085363	0.002494	1.546677
275.000000	274.983806	1.781102	0.003214	0.078219	0.002146	1.756784
276.000000	276.009394	1.789145	0.002983	0.079804	0.002289	1.561629
277.000000	276.982887	1.788856	0.003244	0.085555	0.002498	1.341036
278.000000	277.987915	1.778109	0.003228	0.080631	0.002271	1.697150
279.000000	279.004270	1.784713	0.003100	0.084720	0.002362	0.525740
280.000000	280.010284	1.780918	0.003185	0.084389	0.002181	1.017289
281.000000	281.013020	1.781320	0.003228	0.085289	0.002307	0.492826
282.000000	281.994869	1.779989	0.003372	0.083156	0.002498	2.113341
283.000000	282.989294	1.778547	0.003335	0.085122	0.002333	1.644570
284.000000	283.987546	1.775943	0.003193	0.085310	0.002422	0.436529
285.000000	284.994424	1.778561	0.003331	0.086637	0.002354	0.700684
286.000000	285.985634	1.777236	0.003592	0.087312	0.002861	0.664848
287.000000	286.987277	1.779732	0.003241	0.084734	0.002351	1.297100
288.000000	287.991111	1.778689	0.003427	0.087453	0.002793	1.366586
289.000000	288.988123	1.781632	0.003003	0.081379	0.002391	0.596445
290.000000	289.992201	1.780486	0.003410	0.085247	0.002484	1.694528
291.000000	290.983991	1.779334	0.002948	0.079857	0.002022	1.217352
292.000000	292.015148	1.784626	0.003529	0.087290	0.002784	0.656995
293.000000	292.995615	1.778152	0.003118	0.082706	0.002313	0.302182
294.000000	294.024060	1.777393	0.003416	0.086080	0.002561	1.422336
295.000000	294.986133	1.779350	0.003129	0.079722	0.002324	0.551886
296.000000	295.985537	1.783761	0.003005	0.077555	0.001900	1.716134
297.000000	296.991135	1.783135	0.003163	0.083243	0.001973	1.848481
298.000000	298.003293	1.778217	0.003512	0.089535	0.002528	0.774753
299.000000	298.995742	1.779250	0.003268	0.083459	0.002443	1.166164
300.000000	300.003128	1.778934	0.003323	0.082859	0.002421	1.858159
