Bin Center	Bin Actual	Gaus Mean	Mean Error	Gaus Sigma	Sig Error	X^2/DOF
2.000000	2.145809	2.430126	0.004319	0.201047	0.002991	3.446004
3.000000	3.196550	2.333921	0.003781	0.180597	0.002416	3.180761
4.000000	4.200311	2.274074	0.004606	0.172909	0.002891	5.315087
5.000000	5.077806	2.243423	0.004016	0.161541	0.002774	3.213162
6.000000	5.945365	2.213095	0.003840	0.148117	0.002546	4.120514
7.000000	6.899019	2.184135	0.003516	0.143145	0.002678	2.842548
8.000000	7.892161	2.166829	0.003349	0.136235	0.002712	3.320326
9.000000	8.934982	2.137582	0.003061	0.129730	0.001987	2.939261
10.000000	9.981678	2.115042	0.003122	0.127710	0.002162	3.286196
11.000000	11.019387	2.102203	0.003040	0.125525	0.002265	3.542108
12.000000	12.017367	2.080894	0.002944	0.115279	0.002136	4.375372
13.000000	13.001778	2.071017	0.002835	0.113686	0.002077	1.590582
14.000000	14.007374	2.055430	0.002763	0.109432	0.001955	2.046481
15.000000	15.013939	2.041546	0.002745	0.106375	0.002036	3.123656
16.000000	16.005655	2.025277	0.002797	0.103134	0.001922	4.113566
17.000000	16.995814	2.017075	0.002575	0.102879	0.001842	1.536031
18.000000	18.003785	2.006620	0.002597	0.100691	0.002157	4.340295
19.000000	19.002286	1.989015	0.002694	0.097544	0.001796	4.469560
20.000000	20.001295	1.983992	0.002566	0.097522	0.001814	3.313931
21.000000	20.998079	1.970843	0.002655	0.095539	0.001759	3.817525
22.000000	21.994737	1.965796	0.002384	0.090252	0.001591	3.658245
23.000000	23.007676	1.958581	0.002356	0.088666	0.001559	4.106315
24.000000	23.997609	1.948116	0.002458	0.090063	0.001714	4.092831
25.000000	24.996435	1.936259	0.002401	0.090767	0.001719	3.250994
26.000000	26.002340	1.926573	0.002431	0.090707	0.001613	3.475974
27.000000	27.004866	1.921754	0.002297	0.087860	0.001665	1.740380
28.000000	27.996895	1.910000	0.002309	0.087783	0.001783	2.750327
29.000000	28.989425	1.906013	0.002237	0.085193	0.001661	2.070258
30.000000	29.997291	1.902921	0.002242	0.083748	0.001778	3.414384
31.000000	30.995903	1.892392	0.002223	0.082420	0.001513	3.484382
32.000000	31.994830	1.885727	0.002204	0.080409	0.001609	3.609821
33.000000	33.009480	1.876914	0.002147	0.080470	0.001380	2.579542
34.000000	34.009051	1.873246	0.002142	0.079299	0.001533	2.036845
35.000000	34.987041	1.866876	0.002104	0.079654	0.001488	2.076793
36.000000	35.995637	1.858073	0.002199	0.079516	0.001535	3.058239
37.000000	36.996697	1.850933	0.002135	0.079868	0.001495	2.804355
38.000000	37.996660	1.853622	0.002067	0.077129	0.001781	2.253364
39.000000	38.998093	1.843852	0.002193	0.078861	0.001479	2.768947
40.000000	40.000529	1.834321	0.002161	0.072902	0.001476	6.958482
41.000000	41.000648	1.837951	0.002062	0.072657	0.001425	3.352048
42.000000	42.000782	1.831405	0.002106	0.074845	0.001609	4.087693
43.000000	43.002978	1.818124	0.002077	0.073505	0.001457	2.935115
44.000000	44.007447	1.815205	0.002136	0.073524	0.001480	4.531257
45.000000	45.000799	1.811557	0.002074	0.076243	0.001670	2.541033
46.000000	45.985849	1.810359	0.001927	0.071779	0.001477	2.125659
47.000000	46.992206	1.806673	0.002004	0.073445	0.001408	2.348624
48.000000	47.995496	1.800132	0.001948	0.070822	0.001396	2.424804
49.000000	49.005476	1.795445	0.001952	0.069391	0.001309	4.216287
50.000000	50.005277	1.788446	0.001986	0.070684	0.001276	3.128236
51.000000	50.986624	1.784840	0.001983	0.069676	0.001301	2.716449
52.000000	52.003928	1.781266	0.001958	0.069737	0.001357	2.026166
53.000000	52.995048	1.776951	0.001940	0.070974	0.001460	2.187804
54.000000	53.998399	1.771947	0.001842	0.067814	0.001416	1.459699
55.000000	55.000011	1.771854	0.001863	0.068862	0.001491	2.631933
56.000000	55.973594	1.763030	0.001989	0.066249	0.001222	8.456197
57.000000	57.019333	1.758333	0.001945	0.071056	0.001433	1.600887
58.000000	57.999893	1.755541	0.001907	0.068391	0.001427	2.490674
59.000000	59.010136	1.751606	0.001931	0.064886	0.001115	5.891349
60.000000	60.002961	1.748755	0.001888	0.066761	0.001235	2.752951
61.000000	61.004450	1.744504	0.001850	0.065849	0.001140	3.052254
62.000000	61.987118	1.742541	0.001864	0.063957	0.001264	3.490414
63.000000	62.997631	1.735214	0.001930	0.068624	0.001381	2.715774
64.000000	64.009985	1.736217	0.001750	0.065142	0.001264	1.552001
65.000000	65.009871	1.730586	0.001818	0.065868	0.001350	2.531724
66.000000	65.991616	1.730713	0.001880	0.065419	0.001280	2.085162
67.000000	67.006142	1.727134	0.001796	0.065191	0.001393	3.077403
68.000000	67.992023	1.723505	0.001894	0.065531	0.001448	3.765264
69.000000	69.005467	1.719214	0.001826	0.065366	0.001352	3.350136
70.000000	69.996141	1.717534	0.001680	0.062987	0.001285	1.347141
71.000000	70.991872	1.714252	0.001782	0.064716	0.001293	2.226627
72.000000	72.004134	1.706127	0.001760	0.064093	0.001235	1.309503
73.000000	72.996664	1.711005	0.001761	0.062529	0.001346	1.742775
74.000000	73.995961	1.702134	0.001836	0.064370	0.001263	1.805500
75.000000	74.992632	1.696673	0.001788	0.061208	0.001130	3.876181
76.000000	75.996569	1.698893	0.001794	0.061023	0.001086	5.533368
77.000000	77.000836	1.691465	0.001751	0.060759	0.001152	2.184909
78.000000	78.008705	1.694657	0.001868	0.065219	0.001503	3.919112
79.000000	78.995030	1.686081	0.001793	0.062603	0.001280	2.889123
80.000000	79.994275	1.688767	0.001685	0.061274	0.001244	1.067366
81.000000	80.999131	1.683858	0.001778	0.063200	0.001155	1.093995
82.000000	81.988727	1.678787	0.001884	0.064062	0.001385	3.621137
83.000000	82.994379	1.680649	0.001747	0.059465	0.001260	3.404771
84.000000	84.003133	1.671348	0.001772	0.063438	0.001346	1.378203
85.000000	84.989637	1.673471	0.001763	0.061370	0.001228	1.955800
86.000000	86.002422	1.669872	0.001815	0.063886	0.001250	3.356381
87.000000	86.991215	1.665864	0.001846	0.061932	0.001400	3.018159
88.000000	88.011177	1.665279	0.001832	0.062741	0.001312	2.912088
89.000000	89.004860	1.661535	0.001675	0.059431	0.001192	2.509411
90.000000	89.997830	1.660928	0.001727	0.060306	0.001337	3.215460
91.000000	91.007534	1.657019	0.001682	0.060413	0.001257	2.479489
92.000000	91.997081	1.657782	0.001654	0.058801	0.001139	1.479024
93.000000	92.996386	1.650646	0.001715	0.059205	0.001196	1.710165
94.000000	93.995595	1.650661	0.001720	0.058976	0.001134	4.331966
95.000000	95.007142	1.645556	0.001620	0.057606	0.001228	1.769835
96.000000	96.007121	1.645328	0.001682	0.060585	0.001280	1.405551
97.000000	96.995619	1.646342	0.001697	0.059965	0.001362	1.909177
98.000000	97.982925	1.643708	0.001808	0.062092	0.001280	2.056544
99.000000	99.009008	1.637854	0.001613	0.058314	0.001191	0.758386
100.000000	100.012663	1.637392	0.001658	0.059075	0.001318	1.292245
101.000000	101.000508	1.633959	0.001617	0.056737	0.001096	1.623716
102.000000	101.989475	1.633057	0.001620	0.056460	0.001240	3.676824
103.000000	102.986519	1.627928	0.001627	0.057145	0.001158	2.262711
104.000000	103.997501	1.624647	0.001624	0.059056	0.001150	0.717267
105.000000	104.988019	1.626071	0.001703	0.059146	0.001152	4.097224
106.000000	105.985817	1.622642	0.001703	0.058065	0.001247	1.484209
107.000000	106.990380	1.618480	0.001667	0.057610	0.001270	2.075826
108.000000	108.019619	1.618639	0.001733	0.060100	0.001357	0.655364
109.000000	109.002203	1.614440	0.001700	0.055902	0.001199	1.059932
110.000000	109.999031	1.612339	0.001734	0.055734	0.001209	2.119942
111.000000	110.989933	1.610300	0.001874	0.057203	0.001181	3.853818
112.000000	111.989518	1.602396	0.002040	0.055655	0.001116	6.998587
113.000000	112.990083	1.603292	0.001853	0.058472	0.001286	2.043234
114.000000	113.987562	1.600734	0.001859	0.054498	0.001104	2.531723
115.000000	114.985124	1.596657	0.001973	0.057483	0.001380	2.183698
116.000000	115.995073	1.597365	0.001951	0.056047	0.001318	2.162098
117.000000	116.998044	1.595304	0.002045	0.055885	0.001257	1.460252
118.000000	117.988148	1.592418	0.002053	0.057680	0.001510	0.892877
119.000000	118.980698	1.592350	0.002053	0.053784	0.001656	2.825601
120.000000	119.998366	1.588264	0.002298	0.058588	0.001548	2.444854
121.000000	120.996013	1.585695	0.002166	0.059134	0.001751	1.422763
122.000000	122.013172	1.584814	0.001989	0.057637	0.001259	1.304312
123.000000	122.993236	1.583530	0.001917	0.054565	0.001342	2.385806
124.000000	123.992790	1.580106	0.001939	0.054625	0.001514	3.617384
125.000000	124.996103	1.579735	0.001776	0.054454	0.001344	0.546357
126.000000	126.008743	1.578642	0.001849	0.056530	0.001467	1.539349
127.000000	126.991071	1.573011	0.001831	0.056505	0.001294	2.427047
128.000000	128.000911	1.572781	0.001837	0.057957	0.001370	1.537252
129.000000	129.007784	1.571814	0.001720	0.055383	0.001230	2.503887
130.000000	130.014134	1.568435	0.001685	0.056356	0.001193	0.897150
131.000000	131.015742	1.567044	0.001693	0.055239	0.001185	2.840429
132.000000	132.005175	1.564078	0.001614	0.055022	0.001197	1.096857
133.000000	133.012491	1.563322	0.001635	0.055157	0.001166	3.445458
134.000000	134.007964	1.559635	0.001608	0.055437	0.001206	2.104074
135.000000	135.003720	1.558159	0.001528	0.053370	0.001124	1.064965
136.000000	135.996591	1.556540	0.001651	0.056101	0.001106	1.645295
137.000000	136.993186	1.552872	0.001634	0.056865	0.001280	1.132793
138.000000	137.995725	1.553200	0.001671	0.057726	0.001186	0.870319
139.000000	139.013016	1.550715	0.001729	0.058389	0.001303	1.260558
140.000000	139.996151	1.548053	0.001714	0.056328	0.001190	2.294911
141.000000	140.996604	1.548195	0.001713	0.058273	0.001310	0.972132
142.000000	142.009270	1.545589	0.001626	0.056306	0.001320	1.665355
143.000000	142.989842	1.545756	0.001602	0.054616	0.001121	0.366571
144.000000	144.020802	1.543487	0.001618	0.052455	0.001000	3.114676
145.000000	145.000708	1.540013	0.001636	0.053292	0.000999	3.083190
146.000000	145.995972	1.539179	0.001656	0.055198	0.001180	1.568651
147.000000	146.993768	1.540705	0.001595	0.054833	0.001229	0.666352
148.000000	148.014736	1.537965	0.001617	0.055556	0.001293	0.616520
149.000000	148.993119	1.535433	0.001642	0.054964	0.001339	0.971767
150.000000	150.000497	1.531947	0.001763	0.055499	0.001141	3.783251
151.000000	150.994040	1.531912	0.001574	0.053829	0.001123	1.269402
152.000000	152.004061	1.530938	0.001694	0.054809	0.001102	2.428939
153.000000	153.013058	1.527354	0.001664	0.055058	0.001143	1.999399
154.000000	154.002396	1.527951	0.001707	0.056824	0.001299	3.919103
155.000000	154.994287	1.526708	0.001680	0.056828	0.001186	3.412019
156.000000	156.006699	1.523828	0.001557	0.053608	0.001059	1.257392
157.000000	156.997372	1.523847	0.001627	0.054767	0.001305	3.123678
158.000000	158.008518	1.521432	0.001634	0.055194	0.001235	1.240371
159.000000	158.989457	1.517868	0.001614	0.054312	0.001218	1.449383
160.000000	160.002747	1.519050	0.001712	0.056637	0.001361	0.981776
161.000000	160.990163	1.518188	0.001536	0.054496	0.001131	0.329611
162.000000	161.996535	1.515724	0.001644	0.055011	0.001226	0.657424
163.000000	163.005812	1.517391	0.001628	0.054319	0.001196	1.296828
164.000000	164.002158	1.514367	0.001588	0.052877	0.001181	1.426022
165.000000	165.000401	1.510690	0.001621	0.052867	0.001112	3.716721
166.000000	166.009876	1.510402	0.001594	0.055112	0.001169	1.062735
167.000000	166.999215	1.508989	0.001660	0.056184	0.001180	1.399541
168.000000	167.990758	1.506697	0.001620	0.054623	0.001208	1.030547
169.000000	168.991627	1.505953	0.001665	0.055443	0.001144	2.049455
170.000000	169.998565	1.501670	0.001691	0.055949	0.001214	1.684007
171.000000	170.995454	1.500494	0.001689	0.054735	0.001183	2.038070
172.000000	172.000173	1.500806	0.001769	0.057542	0.001347	3.510739
173.000000	172.994471	1.501703	0.001622	0.054029	0.001093	1.232648
174.000000	174.000353	1.498585	0.001708	0.057181	0.001175	0.762074
175.000000	175.012386	1.496160	0.001749	0.055562	0.001192	3.621491
176.000000	176.001752	1.496887	0.001619	0.054336	0.001147	0.815224
177.000000	177.008203	1.495370	0.001643	0.052980	0.001061	5.463746
178.000000	177.992988	1.490148	0.001661	0.054917	0.001097	2.317791
179.000000	178.995448	1.492515	0.001633	0.053910	0.001178	2.200882
180.000000	180.015474	1.494286	0.001682	0.053629	0.001149	4.852995
181.000000	180.998348	1.489603	0.001629	0.054397	0.001183	2.743757
182.000000	181.985455	1.487877	0.001676	0.053203	0.001017	5.698125
183.000000	182.999727	1.487032	0.001525	0.052758	0.001151	0.928436
184.000000	184.011818	1.488051	0.001687	0.056931	0.001212	1.198288
185.000000	185.002606	1.483874	0.001515	0.051348	0.000964	3.118385
186.000000	185.991431	1.483826	0.001574	0.052979	0.001098	0.896528
187.000000	186.982190	1.482996	0.001595	0.053081	0.001288	2.318064
188.000000	188.007915	1.480347	0.001532	0.053290	0.001076	1.408957
189.000000	188.982202	1.478641	0.001681	0.054510	0.001198	0.768990
190.000000	189.983051	1.475712	0.001637	0.055193	0.001056	1.186634
191.000000	191.001908	1.477627	0.001715	0.056499	0.001367	1.161210
192.000000	191.987850	1.476854	0.001623	0.052432	0.001089	3.184514
193.000000	192.982763	1.474086	0.001635	0.053657	0.001070	2.132027
