Bin Center	Bin Actual	Gaus Mean	Mean Error	Gaus Sigma	Sig Error	X^2/DOF
2.000000	1.913192	2.856429	0.003718	0.121112	0.002496	1.667601
3.000000	2.900529	2.727162	0.003603	0.112441	0.002781	0.826061
4.000000	3.905418	2.637964	0.003398	0.104472	0.002699	0.717797
5.000000	4.924401	2.566178	0.003382	0.097681	0.002191	1.437619
6.000000	5.931845	2.520471	0.003424	0.101870	0.002681	1.194667
7.000000	6.931019	2.468583	0.003341	0.098237	0.002542	0.983665
8.000000	7.959925	2.437049	0.003231	0.093968	0.002305	0.553376
9.000000	8.970608	2.403972	0.003159	0.090449	0.002237	0.829707
10.000000	9.977336	2.371518	0.003195	0.093551	0.002344	0.377736
11.000000	10.985818	2.349757	0.003292	0.091539	0.002277	2.443819
12.000000	11.982541	2.328735	0.003183	0.090746	0.002444	0.981344
13.000000	13.012811	2.305541	0.003392	0.094820	0.002668	1.512942
14.000000	13.984146	2.283877	0.003279	0.092823	0.002551	0.294700
15.000000	15.001951	2.272787	0.003069	0.086983	0.002368	0.393527
16.000000	15.995895	2.255928	0.003116	0.086881	0.002462	1.067323
17.000000	16.982107	2.237530	0.003314	0.091060	0.002447	1.248786
18.000000	18.004193	2.226554	0.003284	0.089290	0.002128	0.990936
19.000000	18.993879	2.218384	0.003387	0.091453	0.002537	1.066999
20.000000	20.003241	2.202537	0.003082	0.086649	0.002152	1.680816
21.000000	20.994078	2.194555	0.003200	0.089325	0.002204	0.773842
22.000000	22.017654	2.183214	0.003357	0.086263	0.002106	2.615516
23.000000	22.991190	2.175464	0.003414	0.092007	0.002627	1.223070
24.000000	23.998145	2.163798	0.003045	0.086057	0.002072	0.677503
25.000000	25.008425	2.155866	0.003337	0.091960	0.002752	0.696314
26.000000	26.009233	2.146927	0.003077	0.084103	0.002312	0.807827
27.000000	27.001912	2.137636	0.003113	0.085964	0.002447	0.955961
28.000000	27.990210	2.127194	0.003353	0.085165	0.002419	1.659936
29.000000	29.020361	2.123042	0.003153	0.085321	0.002307	0.903526
30.000000	29.997769	2.116098	0.003384	0.088643	0.002469	1.233022
31.000000	30.995132	2.109295	0.003514	0.089120	0.002404	2.977049
32.000000	31.988770	2.105487	0.003103	0.085307	0.002286	0.574268
33.000000	32.982050	2.098759	0.003276	0.088166	0.002557	1.785059
34.000000	33.992389	2.092302	0.003140	0.084420	0.002125	1.141937
35.000000	35.000700	2.091524	0.003157	0.085065	0.002087	1.789056
36.000000	36.011988	2.074833	0.003115	0.087691	0.002297	0.873122
37.000000	36.988585	2.079315	0.003104	0.084977	0.001995	2.193067
38.000000	37.993212	2.073408	0.003271	0.083639	0.002458	3.150913
39.000000	39.000818	2.066538	0.003307	0.087739	0.002431	0.820082
40.000000	40.012620	2.058030	0.003307	0.088842	0.002446	0.456789
41.000000	40.990581	2.056158	0.003312	0.088744	0.002490	0.806184
42.000000	41.991457	2.046931	0.003224	0.084473	0.002525	1.285288
43.000000	42.995662	2.040236	0.003246	0.087223	0.002686	0.656516
44.000000	43.999851	2.042145	0.003018	0.083646	0.002353	0.882799
45.000000	45.002337	2.044643	0.003068	0.077352	0.002184	2.959936
46.000000	45.990224	2.038373	0.003215	0.083499	0.002475	1.312781
47.000000	47.004620	2.034691	0.003009	0.080342	0.002181	2.141629
48.000000	48.008135	2.033447	0.003047	0.081436	0.002255	1.559397
49.000000	49.014494	2.024049	0.003314	0.089939	0.002558	0.937192
50.000000	50.006316	2.025447	0.002970	0.081949	0.001996	0.577792
51.000000	51.009688	2.013883	0.002969	0.079178	0.002039	1.120733
52.000000	51.994734	2.011105	0.003160	0.082315	0.001999	1.601050
53.000000	52.996447	2.009031	0.003109	0.082828	0.001915	1.709426
54.000000	53.996746	2.007241	0.003387	0.087075	0.002391	1.675306
55.000000	54.991852	2.006687	0.003014	0.081999	0.002196	0.323827
56.000000	56.008630	2.002446	0.003189	0.084197	0.002343	0.637382
57.000000	56.991276	2.005666	0.003032	0.081506	0.002398	1.411095
58.000000	58.016555	2.003142	0.003098	0.083531	0.002463	1.744745
59.000000	58.996082	1.992681	0.003115	0.083567	0.002339	1.141908
60.000000	60.007597	1.990850	0.003336	0.082197	0.002681	4.660487
61.000000	61.012767	1.995042	0.002933	0.079698	0.002128	1.769816
62.000000	62.007509	1.989775	0.002991	0.082548	0.002357	1.077233
63.000000	62.997806	1.988063	0.002752	0.078794	0.002124	0.825278
64.000000	63.993874	1.981364	0.003107	0.083149	0.002201	0.189753
65.000000	64.985022	1.976804	0.003331	0.083491	0.002285	1.353227
66.000000	66.006603	1.981377	0.003025	0.081146	0.002114	1.065095
67.000000	67.005809	1.973300	0.003246	0.084173	0.002734	0.993975
68.000000	68.001809	1.970828	0.003408	0.086539	0.002699	1.127934
69.000000	69.004116	1.970202	0.002990	0.082508	0.002218	0.581052
70.000000	69.998182	1.962260	0.003286	0.084166	0.002314	1.604345
71.000000	70.980450	1.972558	0.003039	0.080789	0.002340	0.996099
72.000000	72.001700	1.968724	0.003030	0.080725	0.001916	1.435147
73.000000	72.995980	1.956428	0.003016	0.079942	0.001857	3.297667
74.000000	73.993168	1.964041	0.003114	0.080499	0.002150	1.702488
75.000000	74.992989	1.958229	0.003079	0.082817	0.002276	0.777912
76.000000	75.986922	1.962533	0.002967	0.079822	0.002431	1.217400
77.000000	76.996278	1.953874	0.003107	0.082209	0.002530	1.907698
78.000000	77.993521	1.953301	0.003012	0.079325	0.001995	1.319201
79.000000	78.994064	1.950723	0.003009	0.079685	0.002041	1.604658
80.000000	80.005664	1.957645	0.002961	0.080879	0.001918	1.173030
81.000000	80.996273	1.949403	0.003130	0.081323	0.002143	1.191249
82.000000	81.999887	1.946920	0.003015	0.079945	0.002258	1.097610
83.000000	83.006097	1.942070	0.002965	0.082765	0.002221	0.465540
84.000000	83.997539	1.942283	0.003175	0.080726	0.002476	1.532206
85.000000	84.998966	1.940518	0.002869	0.079560	0.002073	0.789381
86.000000	85.984685	1.941181	0.003099	0.083326	0.002496	0.806266
87.000000	87.011620	1.939172	0.003149	0.083033	0.002288	2.377468
88.000000	87.972813	1.939800	0.003121	0.081466	0.002375	2.577404
89.000000	89.003502	1.935126	0.003202	0.084278	0.002198	0.674909
90.000000	90.008258	1.938337	0.003094	0.079227	0.002683	1.818680
91.000000	90.987577	1.932824	0.002993	0.078140	0.002292	1.643446
92.000000	91.976814	1.932705	0.003090	0.081021	0.002052	0.895271
93.000000	92.998061	1.930246	0.002959	0.079669	0.002081	1.415377
94.000000	93.990217	1.921082	0.003281	0.084876	0.002249	1.028414
95.000000	94.989497	1.924891	0.003193	0.079977	0.002604	1.844955
96.000000	96.020485	1.920553	0.003302	0.080012	0.002235	1.550323
97.000000	97.002991	1.921848	0.003385	0.079278	0.002412	1.595087
98.000000	97.992845	1.924846	0.003526	0.082967	0.002904	1.309302
99.000000	98.984759	1.916058	0.003871	0.081824	0.003232	2.933014
100.000000	100.003387	1.907433	0.003874	0.082379	0.002699	1.425377
101.000000	100.991778	1.914160	0.003677	0.080920	0.002639	0.133230
102.000000	101.986838	1.899600	0.004160	0.080776	0.002748	1.057249
103.000000	103.018962	1.911414	0.004132	0.077841	0.002911	1.242367
104.000000	103.991694	1.904211	0.004497	0.079373	0.003425	0.751656
105.000000	105.000881	1.899755	0.004584	0.073811	0.003328	3.685397
106.000000	105.984122	1.900469	0.004417	0.079299	0.003594	1.780324
107.000000	107.030937	1.895871	0.003985	0.079550	0.002743	0.692371
108.000000	108.022976	1.903089	0.003521	0.074558	0.002621	0.597580
109.000000	109.018423	1.893952	0.003997	0.082685	0.002804	1.346517
110.000000	109.993175	1.887853	0.003377	0.077763	0.002293	0.706972
111.000000	110.996458	1.892355	0.003503	0.083739	0.002546	1.563281
112.000000	111.989092	1.890747	0.003280	0.079480	0.002496	1.381506
113.000000	113.014452	1.893296	0.002967	0.076712	0.002075	1.166212
114.000000	114.015225	1.891278	0.003032	0.080077	0.002187	0.710615
115.000000	115.018100	1.891488	0.002877	0.080424	0.002161	1.748171
116.000000	115.992169	1.887100	0.002733	0.077440	0.002090	1.576267
117.000000	116.985027	1.887275	0.002748	0.078132	0.002106	0.978182
118.000000	118.013342	1.887554	0.002958	0.080986	0.002185	1.551435
119.000000	119.004192	1.884366	0.002877	0.079917	0.002115	1.313163
120.000000	119.999504	1.884495	0.003174	0.080307	0.002291	1.797992
121.000000	120.996825	1.890141	0.003206	0.077593	0.002464	1.268349
122.000000	121.985698	1.880592	0.003409	0.080399	0.002715	0.343531
123.000000	122.996943	1.885555	0.003872	0.085330	0.003059	0.909330
124.000000	123.991444	1.884475	0.003300	0.078128	0.002488	0.807511
125.000000	125.019401	1.876971	0.003316	0.077149	0.002503	0.165706
126.000000	126.002048	1.872405	0.003255	0.076769	0.002451	1.368759
127.000000	126.986070	1.876913	0.003108	0.075361	0.002286	0.844529
128.000000	128.015465	1.872265	0.003331	0.081176	0.002465	1.106976
129.000000	129.012144	1.881423	0.002789	0.072190	0.002072	1.980540
130.000000	129.994844	1.865573	0.003244	0.081954	0.002460	2.073487
131.000000	131.011530	1.872598	0.003066	0.078555	0.002318	0.394727
132.000000	131.994045	1.870722	0.003266	0.082163	0.002337	1.415664
133.000000	132.998889	1.871414	0.003295	0.084205	0.002473	1.223377
134.000000	134.016014	1.862777	0.003145	0.080414	0.002093	1.135900
135.000000	134.997675	1.867791	0.003163	0.084618	0.002467	1.169992
136.000000	136.017071	1.866833	0.003118	0.079743	0.002701	2.215089
137.000000	136.993255	1.867115	0.002943	0.077176	0.001897	1.351208
138.000000	137.993794	1.859570	0.003299	0.080153	0.002297	2.170629
139.000000	138.987109	1.863537	0.003019	0.078680	0.002138	0.879400
140.000000	140.000097	1.864195	0.003079	0.078479	0.002354	2.220476
141.000000	140.997556	1.863352	0.002941	0.077626	0.002349	0.766726
142.000000	141.998078	1.858850	0.003105	0.076236	0.002051	1.957423
143.000000	143.003474	1.862051	0.003030	0.077819	0.002089	1.618870
144.000000	143.996099	1.859990	0.003342	0.082925	0.002539	2.028208
145.000000	144.998474	1.858355	0.003132	0.079874	0.002414	1.242429
146.000000	146.001824	1.858294	0.003124	0.081305	0.002293	1.068607
147.000000	147.013519	1.856076	0.002917	0.076296	0.002228	1.152533
148.000000	148.000436	1.856421	0.003040	0.079288	0.002372	1.357783
149.000000	148.994065	1.863225	0.003007	0.079133	0.002218	1.611870
150.000000	149.996459	1.858736	0.003170	0.080583	0.002434	0.692801
151.000000	150.997891	1.849687	0.003155	0.077994	0.002108	1.767789
152.000000	151.980762	1.852060	0.002844	0.076282	0.002102	0.676850
153.000000	153.001152	1.849601	0.003095	0.081869	0.002315	0.473744
