Bin Center	Bin Actual	Gaus Mean	Mean Error	Gaus Sigma	Sig Error	X^2/DOF
2.000000	2.139054	2.844632	0.003420	0.110511	0.002411	0.814455
3.000000	3.155132	2.714921	0.003533	0.104562	0.002827	1.470429
4.000000	4.111711	2.632429	0.003607	0.100261	0.002711	1.711517
5.000000	5.005320	2.564363	0.003488	0.098966	0.002617	1.653942
6.000000	5.983353	2.515801	0.003610	0.103107	0.002474	1.320581
7.000000	6.974805	2.472128	0.003345	0.097491	0.002392	0.719637
8.000000	7.969176	2.430832	0.003550	0.102350	0.002407	1.211172
9.000000	9.000352	2.404611	0.003341	0.099359	0.002386	0.775084
10.000000	10.001235	2.373241	0.003471	0.100066	0.002354	1.154750
11.000000	10.997883	2.352261	0.003576	0.102976	0.002650	0.265137
12.000000	11.993610	2.326103	0.003828	0.106986	0.002948	1.874929
13.000000	13.010202	2.317165	0.003793	0.104228	0.002721	0.907666
14.000000	14.001810	2.278995	0.003807	0.105409	0.002859	0.949861
15.000000	14.991780	2.271753	0.003612	0.101272	0.002734	1.169805
16.000000	15.993045	2.253140	0.003725	0.106718	0.002775	0.722737
17.000000	17.006289	2.245346	0.003760	0.106656	0.002839	0.586414
18.000000	18.000860	2.238058	0.003726	0.105349	0.002910	0.290308
19.000000	19.010080	2.220010	0.003544	0.104091	0.002506	0.914813
20.000000	19.997028	2.212438	0.003486	0.101957	0.002844	1.138389
21.000000	21.008403	2.201288	0.003685	0.105168	0.002890	0.425150
22.000000	21.989983	2.194598	0.003520	0.100200	0.002548	1.261644
23.000000	23.004608	2.174593	0.003980	0.106474	0.002674	1.379031
24.000000	23.990476	2.171594	0.003603	0.102678	0.002498	0.114422
25.000000	24.991777	2.164491	0.003547	0.103072	0.002644	0.557443
26.000000	25.996873	2.168839	0.003726	0.106434	0.003113	1.785971
27.000000	26.996253	2.161011	0.003620	0.100790	0.002941	1.429562
28.000000	28.009607	2.149613	0.003771	0.107130	0.002693	0.442655
29.000000	28.982870	2.142495	0.003787	0.108178	0.002879	0.584714
30.000000	29.988211	2.136743	0.003502	0.101288	0.002394	0.965120
31.000000	31.010649	2.134855	0.003550	0.099510	0.002410	1.236596
32.000000	32.004264	2.130039	0.003645	0.104072	0.002556	1.254512
33.000000	33.004055	2.123497	0.003523	0.101512	0.002715	1.093122
34.000000	34.007939	2.126112	0.003583	0.104638	0.002672	0.383826
35.000000	35.005150	2.110688	0.003725	0.101506	0.002586	1.839072
36.000000	36.004643	2.102291	0.003566	0.099993	0.002517	1.154365
37.000000	37.011848	2.111199	0.003865	0.104564	0.003078	1.439192
38.000000	37.992197	2.096310	0.003647	0.101575	0.002436	2.004197
39.000000	38.997418	2.099353	0.003765	0.105101	0.003083	2.400281
40.000000	40.011071	2.100572	0.003588	0.102851	0.002396	0.938470
41.000000	41.007074	2.089274	0.003686	0.104856	0.002852	1.014715
42.000000	42.001978	2.087634	0.003590	0.102473	0.002797	1.235480
43.000000	43.011563	2.088664	0.003542	0.100706	0.002825	1.138533
44.000000	44.002608	2.085339	0.003697	0.104461	0.002939	1.111323
45.000000	45.002703	2.068406	0.003442	0.094349	0.002411	2.642765
46.000000	46.005205	2.076139	0.003668	0.103264	0.002694	0.617758
47.000000	47.006969	2.071599	0.003496	0.098750	0.002330	0.781760
48.000000	48.006400	2.068858	0.003450	0.101136	0.002180	0.986831
49.000000	49.012968	2.064501	0.003691	0.106731	0.002690	0.834984
50.000000	49.981942	2.068113	0.003593	0.103442	0.002865	1.067397
51.000000	51.012945	2.056366	0.003629	0.102180	0.002598	0.859554
52.000000	51.995162	2.061346	0.003448	0.098615	0.002501	0.777517
53.000000	52.984153	2.061504	0.003559	0.101051	0.002796	1.085363
54.000000	53.997540	2.059155	0.003632	0.099583	0.002589	1.811992
55.000000	55.000515	2.062971	0.003646	0.103647	0.002581	0.568859
56.000000	55.992647	2.052806	0.003473	0.101082	0.002620	0.375782
57.000000	56.987635	2.046826	0.003590	0.103398	0.002668	0.304544
58.000000	57.982100	2.048957	0.003375	0.097386	0.002512	0.454960
