Bin Center	Bin Actual	Gaus Mean	Mean Error	Gaus Sigma	Sig Error	X^2/DOF
131.000000	131.004897	1.894463	0.003292	0.082965	0.002020	2.468650
132.000000	131.998621	1.896381	0.003450	0.087245	0.002531	1.368890
133.000000	133.015410	1.899957	0.003180	0.083441	0.002095	1.572901
134.000000	133.996153	1.898920	0.003233	0.082272	0.002385	1.659113
135.000000	134.995697	1.887423	0.003237	0.086556	0.002208	0.657402
136.000000	135.989121	1.896962	0.003051	0.079460	0.002207	0.900166
137.000000	137.009524	1.892586	0.003260	0.085401	0.002622	0.662475
138.000000	137.998115	1.894003	0.003061	0.079062	0.001983	1.667801
139.000000	138.999685	1.886983	0.003156	0.082023	0.002466	2.231921
140.000000	140.000898	1.891627	0.003047	0.081545	0.001910	1.532832
141.000000	141.006151	1.888490	0.003086	0.082862	0.002307	0.914512
142.000000	141.990281	1.890632	0.003098	0.082003	0.001998	1.210532
143.000000	142.976713	1.892751	0.003326	0.086800	0.002318	2.225091
144.000000	144.001025	1.886202	0.003316	0.082889	0.002239	1.924237
145.000000	144.994710	1.884460	0.003205	0.085256	0.002394	1.300298
146.000000	146.019376	1.890022	0.003466	0.088219	0.002443	1.907517
147.000000	146.999799	1.882552	0.003237	0.088497	0.002353	0.393709
148.000000	147.997187	1.879191	0.003244	0.083603	0.002287	2.359852
149.000000	149.017582	1.880494	0.003266	0.088768	0.002492	0.546633
150.000000	150.000896	1.883533	0.003426	0.090723	0.002738	1.331972
151.000000	151.002584	1.880914	0.003173	0.081354	0.002307	1.297887
152.000000	152.007843	1.883692	0.003300	0.087477	0.002614	0.576007
153.000000	152.986333	1.881382	0.003262	0.083977	0.002337	2.041632
154.000000	153.989989	1.881910	0.003309	0.084257	0.002510	0.591020
155.000000	154.988464	1.877781	0.003245	0.085392	0.002044	1.562417
156.000000	156.010100	1.885692	0.003099	0.079961	0.002276	2.374774
157.000000	157.010394	1.883394	0.002971	0.080917	0.002197	0.353889
158.000000	157.989310	1.883091	0.003239	0.085553	0.002392	1.157976
159.000000	158.997712	1.876622	0.003213	0.086826	0.002587	1.199923
160.000000	160.025125	1.878039	0.003226	0.087592	0.002278	0.489333
161.000000	160.996365	1.871700	0.003129	0.084765	0.002237	0.572854
162.000000	161.995378	1.880188	0.003113	0.085133	0.002348	0.297407
163.000000	162.991541	1.875581	0.003061	0.082900	0.002250	0.581991
164.000000	163.978300	1.872398	0.003351	0.087324	0.002406	0.974285
165.000000	165.000665	1.875626	0.003161	0.082656	0.002102	0.744031
166.000000	165.998292	1.876935	0.002996	0.081085	0.002005	0.965776
167.000000	166.979535	1.879363	0.003067	0.082961	0.002352	0.588935
168.000000	167.999518	1.874744	0.003221	0.087269	0.002083	1.012355
