Bin Center	Bin Actual	Gaus Mean	Mean Error	Gaus Sigma	Sig Error	X^2/DOF
2.000000	1.909658	2.462273	0.004196	0.171832	0.002847	6.867794
3.000000	2.909093	2.327382	0.004260	0.186488	0.003183	2.305143
4.000000	3.915653	2.252965	0.004116	0.172158	0.002875	4.838488
5.000000	4.933469	2.214034	0.003685	0.155008	0.002485	5.144949
6.000000	5.950777	2.184338	0.003764	0.148001	0.002554	6.881325
7.000000	6.953390	2.150078	0.003649	0.140053	0.002223	6.616455
8.000000	7.963794	2.126888	0.003350	0.135407	0.002315	3.731897
9.000000	8.982902	2.108700	0.003344	0.127686	0.002188	4.328664
10.000000	9.982023	2.086839	0.003287	0.124588	0.002189	4.734530
11.000000	10.988938	2.071618	0.003119	0.121755	0.002242	3.558319
12.000000	11.988774	2.057227	0.002952	0.115783	0.002032	3.112883
13.000000	13.005976	2.040824	0.003091	0.115390	0.002156	4.009913
14.000000	13.998291	2.026119	0.002929	0.112445	0.002220	3.374773
15.000000	14.997915	2.015732	0.002991	0.107792	0.002039	4.750103
16.000000	16.001408	2.000021	0.002964	0.111534	0.002238	3.648343
17.000000	17.001366	1.984097	0.002786	0.104743	0.002013	3.865302
18.000000	18.005884	1.977563	0.002768	0.101584	0.001909	3.742397
19.000000	18.994643	1.964365	0.002603	0.097414	0.001919	2.623550
20.000000	20.005608	1.956397	0.002520	0.094121	0.001674	3.876993
21.000000	21.012994	1.951334	0.002456	0.090669	0.001804	4.228524
22.000000	22.000955	1.933953	0.002464	0.093035	0.001834	3.155483
23.000000	23.001336	1.930415	0.002433	0.090484	0.001769	3.385851
24.000000	24.005563	1.917388	0.002436	0.090768	0.001680	3.515970
25.000000	25.000352	1.906807	0.002486	0.091602	0.001824	2.705429
26.000000	25.997878	1.901166	0.002294	0.086690	0.001668	2.864481
27.000000	27.000546	1.893114	0.002395	0.086174	0.001631	3.500693
28.000000	27.997675	1.889067	0.002347	0.085697	0.001638	2.998863
29.000000	28.989980	1.876511	0.002353	0.083099	0.001469	4.073854
