Bin Center	Bin Actual	Gaus Mean	Mean Error	Gaus Sigma	Sig Error	X^2/DOF
2.000000	1.938517	2.444856	0.004082	0.166228	0.002781	7.086773
3.000000	2.934599	2.326839	0.003618	0.158284	0.001972	10.753924
4.000000	3.947652	2.234936	0.003893	0.171774	0.002625	3.511454
5.000000	4.973260	2.187340	0.003708	0.159947	0.002339	3.393719
6.000000	5.981981	2.164929	0.003478	0.148977	0.002222	3.819492
7.000000	6.988648	2.131447	0.003630	0.142121	0.002454	4.728980
8.000000	7.987548	2.111259	0.003437	0.134006	0.002310	4.547345
9.000000	8.993514	2.088055	0.003330	0.129989	0.002386	4.368076
10.000000	10.007653	2.069986	0.003458	0.122980	0.002164	5.744010
11.000000	11.000010	2.054029	0.003226	0.120053	0.002124	6.474566
12.000000	12.002086	2.034115	0.002938	0.114234	0.002085	3.483809
13.000000	13.009022	2.018232	0.003038	0.117717	0.002083	3.289652
14.000000	13.999991	2.006732	0.002811	0.111715	0.002141	2.500823
15.000000	15.002086	1.989830	0.002904	0.105008	0.001851	4.611494
16.000000	15.998999	1.978384	0.002784	0.109576	0.002014	2.858022
17.000000	16.994985	1.967860	0.002974	0.105047	0.001981	4.324919
18.000000	17.995085	1.955838	0.002567	0.100341	0.001770	2.657354
19.000000	19.004028	1.949352	0.002509	0.097542	0.001640	3.230393
20.000000	19.998954	1.939411	0.002490	0.097863	0.001816	2.050846
21.000000	21.002065	1.930624	0.002494	0.095482	0.001849	3.275600
22.000000	22.000362	1.920031	0.002418	0.094260	0.001701	2.364643
23.000000	23.007847	1.909425	0.002457	0.094401	0.001763	3.334881
24.000000	24.008980	1.899879	0.002404	0.092496	0.001950	1.843773
25.000000	24.990294	1.893540	0.002409	0.090176	0.001721	2.070258
26.000000	25.999245	1.886500	0.002332	0.083347	0.001516	4.658421
27.000000	26.992621	1.875627	0.002326	0.084205	0.001424	4.408184
28.000000	27.979451	1.869812	0.002384	0.087605	0.001676	3.139209
29.000000	28.993589	1.859809	0.002288	0.085847	0.001513	2.505928
30.000000	30.000366	1.852375	0.002275	0.086576	0.001781	1.872534
31.000000	31.008482	1.850846	0.002316	0.087446	0.001775	2.744883
32.000000	32.015290	1.843989	0.002305	0.086217	0.001620	2.443085
33.000000	33.003326	1.835110	0.002238	0.082949	0.001492	3.022844
34.000000	33.996108	1.829183	0.002267	0.084031	0.001680	1.948757
35.000000	34.998868	1.828314	0.002107	0.077702	0.001368	3.620463
36.000000	36.002836	1.821504	0.002178	0.078874	0.001422	3.498065
37.000000	36.993786	1.811636	0.002159	0.079841	0.001498	1.655816
38.000000	37.996704	1.806099	0.002180	0.081091	0.001490	3.668459
39.000000	39.000867	1.801811	0.002179	0.079112	0.001633	3.615982
40.000000	39.997620	1.792422	0.002106	0.078972	0.001414	2.099094
41.000000	41.002534	1.791646	0.002172	0.075161	0.001377	4.680037
