Bin Center	Bin Actual	Gaus Mean	Mean Error	Gaus Sigma	Sig Error	X^2/DOF
2.000000	2.138666	2.842227	0.003452	0.109119	0.002419	1.005054
3.000000	3.202308	2.712990	0.003467	0.106419	0.002437	0.448993
4.000000	4.185380	2.624102	0.003672	0.103010	0.002702	0.156038
5.000000	5.065924	2.572297	0.003514	0.097584	0.002348	1.407997
6.000000	5.981065	2.517781	0.003891	0.105736	0.003113	1.126759
7.000000	6.903902	2.484379	0.003508	0.099466	0.002368	0.763793
8.000000	7.894499	2.440254	0.003543	0.102699	0.002556	0.365733
9.000000	8.925584	2.405617	0.003505	0.095811	0.002168	1.654826
10.000000	9.969806	2.372991	0.003227	0.094750	0.002420	1.019220
11.000000	10.999226	2.359479	0.003338	0.097507	0.002112	1.435323
12.000000	12.001738	2.332243	0.003549	0.100456	0.002414	1.819586
13.000000	13.012086	2.314288	0.003701	0.098316	0.002710	0.834404
14.000000	13.977596	2.295628	0.003593	0.100988	0.002912	0.802473
15.000000	15.000248	2.275854	0.003800	0.100842	0.003068	1.866137
16.000000	16.009239	2.261308	0.003397	0.095785	0.002510	1.402693
17.000000	16.993681	2.250024	0.003598	0.101622	0.002697	0.366135
18.000000	18.009286	2.233995	0.003514	0.101455	0.002883	0.674306
19.000000	18.993854	2.226952	0.003799	0.105087	0.002618	0.697770
20.000000	20.004806	2.210798	0.003469	0.097552	0.002962	1.706429
21.000000	21.020903	2.205369	0.003760	0.103562	0.002602	1.255009
22.000000	22.004969	2.192718	0.003560	0.098233	0.002511	0.472124
23.000000	22.988920	2.185286	0.003473	0.098555	0.002224	0.793592
24.000000	23.985707	2.176831	0.003542	0.101675	0.002518	0.333256
25.000000	25.029097	2.167724	0.003651	0.099985	0.002444	1.230406
26.000000	26.012655	2.164026	0.003609	0.101280	0.002857	0.903052
27.000000	26.996894	2.153344	0.003880	0.107252	0.002919	0.707345
28.000000	27.996654	2.146357	0.003495	0.101327	0.002615	0.445043
29.000000	28.996075	2.143591	0.003782	0.107078	0.002555	1.124129
30.000000	29.991495	2.139266	0.003464	0.098813	0.002330	0.728808
31.000000	30.983000	2.133300	0.003887	0.105822	0.002892	0.698189
32.000000	31.982167	2.132497	0.003755	0.099684	0.002771	1.453326
33.000000	33.012762	2.123607	0.003832	0.102697	0.002910	2.362612
34.000000	34.021707	2.117927	0.003702	0.100869	0.002719	0.662080
35.000000	34.996579	2.114550	0.003558	0.098651	0.002335	1.193059
36.000000	35.994326	2.113665	0.003663	0.098979	0.002909	0.691696
37.000000	37.010053	2.108328	0.003690	0.102152	0.002558	1.009843
38.000000	37.993174	2.104745	0.003712	0.097580	0.002572	2.309067
39.000000	38.996688	2.101920	0.003647	0.099714	0.002453	1.629569
40.000000	39.995559	2.097046	0.003366	0.095512	0.002163	1.853064
41.000000	41.014560	2.095793	0.003546	0.101102	0.002660	0.584288
42.000000	42.000302	2.085710	0.003495	0.098827	0.002436	0.736842
43.000000	42.983726	2.084694	0.003825	0.101746	0.002505	2.162626
44.000000	44.002240	2.083062	0.003712	0.102987	0.002820	1.445298
45.000000	44.995247	2.082982	0.003692	0.103104	0.002898	1.070766
46.000000	45.996397	2.070757	0.003471	0.098154	0.002558	2.107982
47.000000	47.012992	2.079961	0.003534	0.097734	0.002399	0.826549
48.000000	47.985810	2.076002	0.003582	0.097742	0.002543	1.344344
49.000000	49.000331	2.069634	0.003646	0.102852	0.002655	1.017600
50.000000	49.999736	2.070366	0.003479	0.095689	0.002555	1.441036
51.000000	51.000231	2.059539	0.003739	0.098450	0.002473	2.779926
52.000000	51.987601	2.062078	0.003895	0.105819	0.002972	1.255724
53.000000	52.995376	2.071047	0.003610	0.100533	0.002558	1.430163
54.000000	54.013527	2.054832	0.003363	0.097202	0.002668	1.494551
55.000000	55.008435	2.053729	0.003659	0.103420	0.002737	1.287741
56.000000	55.999972	2.056747	0.003555	0.099712	0.002218	1.229219
57.000000	57.007401	2.052245	0.003603	0.098923	0.002681	0.735651
58.000000	58.004898	2.054844	0.003309	0.094227	0.002622	1.387134
59.000000	59.014676	2.050892	0.003387	0.095789	0.002519	0.830871
60.000000	59.982794	2.049714	0.003387	0.098921	0.002604	0.648226
61.000000	61.011746	2.047077	0.003403	0.099408	0.002449	0.978261
62.000000	62.021328	2.043511	0.003588	0.098390	0.002633	1.088824
63.000000	62.988928	2.046572	0.003474	0.099471	0.002760	1.015722
64.000000	64.008968	2.041318	0.003444	0.096478	0.002738	1.997669
65.000000	65.008108	2.041376	0.003510	0.098273	0.002478	0.950145
66.000000	66.012237	2.030480	0.003578	0.095040	0.002333	1.845277
67.000000	66.990332	2.032636	0.003474	0.097731	0.002291	1.055504
68.000000	68.005415	2.035854	0.003328	0.094232	0.003011	1.433343
69.000000	69.011386	2.029203	0.003375	0.094948	0.002240	1.470515
70.000000	70.010437	2.028228	0.003598	0.096250	0.002480	3.009577
71.000000	71.011540	2.030764	0.003400	0.097287	0.002465	1.584633
72.000000	72.010191	2.031388	0.003562	0.095709	0.002444	1.281078
73.000000	73.009683	2.031228	0.003481	0.096775	0.002710	1.676393
74.000000	73.982201	2.026716	0.003434	0.097599	0.002895	0.583308
75.000000	75.011366	2.023042	0.003254	0.093995	0.002374	0.823254
76.000000	75.993417	2.023702	0.003652	0.097572	0.002380	2.070050
77.000000	77.013410	2.025069	0.003459	0.099820	0.002598	0.981203
78.000000	78.005920	2.021511	0.003477	0.098016	0.002226	1.017446
79.000000	79.012581	2.030431	0.003316	0.093809	0.002512	0.353923
80.000000	80.004444	2.024482	0.003310	0.094683	0.002697	2.168634
81.000000	80.996605	2.020630	0.003464	0.095916	0.002708	1.384663
82.000000	81.966133	2.026764	0.003538	0.096974	0.002526	1.274333
83.000000	82.994139	2.015875	0.003273	0.093964	0.002136	0.748074
84.000000	83.991712	2.010012	0.003485	0.098724	0.002642	0.943248
85.000000	85.004522	2.018035	0.003457	0.101516	0.002431	0.629269
86.000000	86.007810	2.015679	0.003185	0.088320	0.002189	1.871117
87.000000	87.015649	2.021669	0.003455	0.095422	0.002444	2.007484
88.000000	88.002323	2.014865	0.003624	0.097114	0.002661	1.445890
