Bin Center	Bin Actual	Gaus Mean	Mean Error	Gaus Sigma	Sig Error	X^2/DOF
2.000000	2.136737	2.859097	0.003430	0.109855	0.002605	0.340224
3.000000	3.186671	2.721016	0.003503	0.105786	0.002607	0.465144
4.000000	4.164441	2.640947	0.003498	0.097989	0.002564	1.435787
5.000000	5.070041	2.575677	0.003555	0.100356	0.002636	1.293747
6.000000	5.976227	2.521543	0.003526	0.100463	0.002636	0.684943
7.000000	6.926771	2.490363	0.003375	0.098332	0.002267	0.973850
8.000000	7.927201	2.448634	0.003439	0.101943	0.002578	0.888418
9.000000	8.958498	2.415435	0.003430	0.095984	0.002276	1.711336
10.000000	9.973230	2.376496	0.003462	0.100412	0.002819	0.693393
11.000000	11.017882	2.363742	0.003481	0.096609	0.002366	2.535177
12.000000	11.991258	2.336773	0.003472	0.100510	0.002499	0.401367
13.000000	13.004263	2.324824	0.003802	0.098835	0.002877	1.707600
14.000000	13.991576	2.299930	0.003664	0.101626	0.002975	0.907901
15.000000	15.007251	2.283885	0.003637	0.104735	0.002616	0.399395
16.000000	16.005592	2.268338	0.003608	0.100720	0.002592	0.943356
17.000000	16.982522	2.266510	0.003405	0.098670	0.002424	0.229413
18.000000	17.980552	2.246912	0.003649	0.104535	0.002914	1.934866
19.000000	19.001735	2.231663	0.003679	0.103872	0.002815	0.704398
20.000000	20.020723	2.218260	0.003464	0.099735	0.002986	1.346592
21.000000	20.996998	2.216165	0.003754	0.104970	0.002778	1.212667
22.000000	21.999841	2.199228	0.003669	0.101579	0.002422	0.342617
23.000000	23.003376	2.198714	0.003698	0.100256	0.002480	1.348687
24.000000	24.002509	2.180203	0.003584	0.099981	0.002411	1.248901
25.000000	24.997710	2.179336	0.003591	0.101907	0.002486	0.865522
26.000000	26.005849	2.167272	0.003703	0.104524	0.002648	0.921380
27.000000	26.983078	2.162820	0.003962	0.108338	0.003110	1.050452
28.000000	28.008946	2.154989	0.003689	0.103270	0.002705	0.812612
29.000000	29.001864	2.157753	0.003599	0.103135	0.002588	1.456819
30.000000	30.014065	2.150338	0.003625	0.099856	0.002452	1.332009
31.000000	30.999973	2.144783	0.003740	0.104025	0.002882	0.777161
32.000000	31.990976	2.135789	0.003583	0.099564	0.002706	0.659354
33.000000	32.993208	2.136500	0.003869	0.106235	0.002840	1.248097
34.000000	34.006188	2.136556	0.003910	0.106063	0.002994	1.561762
35.000000	35.003620	2.125911	0.003540	0.103409	0.002473	0.880994
36.000000	35.996026	2.127053	0.003467	0.095142	0.002592	0.904840
37.000000	37.003012	2.119928	0.003545	0.096940	0.002715	2.069980
38.000000	38.031483	2.116667	0.003600	0.098196	0.002628	1.234461
39.000000	38.988341	2.102160	0.003735	0.100901	0.002434	1.576739
40.000000	39.993864	2.103589	0.003547	0.100214	0.002571	0.963072
41.000000	41.011927	2.102907	0.003595	0.101598	0.002627	0.552042
42.000000	41.989583	2.104835	0.003545	0.100591	0.002799	0.640381
43.000000	43.013853	2.094921	0.003679	0.104463	0.002791	1.050655
44.000000	44.007443	2.097832	0.003508	0.098211	0.002361	1.567493
45.000000	44.999238	2.087536	0.003712	0.104061	0.002889	0.774806
46.000000	46.006582	2.085691	0.003420	0.096058	0.002235	1.955290
47.000000	47.018500	2.087589	0.003453	0.096423	0.002310	1.817198
48.000000	47.986123	2.080957	0.003453	0.097531	0.002085	1.857672
49.000000	49.006567	2.078588	0.003740	0.106297	0.003070	0.404600
50.000000	50.008427	2.081507	0.003624	0.101739	0.002494	0.315918
51.000000	50.987402	2.074865	0.003613	0.098296	0.002941	1.285636
52.000000	52.027090	2.073118	0.003416	0.099538	0.002491	0.734166
53.000000	52.995026	2.072932	0.003376	0.094467	0.002484	0.635910
54.000000	53.997083	2.064795	0.003539	0.100125	0.002484	0.705855
55.000000	54.995641	2.068369	0.003643	0.099950	0.002716	1.389686
56.000000	56.002289	2.065055	0.003606	0.100379	0.002810	0.949201
57.000000	57.013835	2.068614	0.003380	0.095833	0.002544	1.155856
58.000000	58.001705	2.062704	0.003590	0.098318	0.002737	0.896960
59.000000	59.009730	2.061343	0.003642	0.104702	0.002867	1.394304
60.000000	59.987544	2.058707	0.003415	0.096349	0.002616	0.432789
61.000000	61.001943	2.054736	0.003406	0.097378	0.002632	0.900683
62.000000	62.009718	2.054847	0.003502	0.100388	0.002541	1.198640
63.000000	62.987545	2.051965	0.003321	0.092378	0.002260	1.257484
64.000000	63.981759	2.056917	0.003570	0.101686	0.002968	1.162467
65.000000	65.013295	2.044074	0.003429	0.092756	0.002165	2.000254
