Bin Center	Bin Actual	Gaus Mean	Mean Error	Gaus Sigma	Sig Error	X^2/DOF
2.000000	2.268949	2.851437	0.003504	0.103220	0.002809	1.505821
3.000000	3.084174	2.751687	0.004146	0.108201	0.003295	2.063938
4.000000	3.877099	2.679630	0.003784	0.102213	0.002859	1.636742
5.000000	4.853889	2.608971	0.003753	0.102302	0.002435	2.239914
6.000000	5.964906	2.551736	0.003352	0.105660	0.002393	1.085670
7.000000	7.064171	2.504542	0.003809	0.107801	0.002529	1.743571
8.000000	8.068696	2.466528	0.004104	0.110654	0.003259	1.188037
9.000000	9.010721	2.444540	0.003571	0.099656	0.002444	2.978922
10.000000	9.992920	2.402834	0.003924	0.110825	0.002781	0.585744
11.000000	10.976575	2.375160	0.003811	0.110513	0.002860	0.755279
12.000000	11.988726	2.366312	0.003671	0.107293	0.002789	1.108794
13.000000	13.014293	2.346547	0.003878	0.110829	0.003020	1.169434
14.000000	14.002715	2.326144	0.003874	0.109411	0.003434	2.024123
15.000000	15.017773	2.315272	0.003829	0.107041	0.002609	2.164921
16.000000	15.994230	2.295298	0.003878	0.114159	0.002785	0.457963
17.000000	16.987576	2.285726	0.003880	0.111336	0.002742	1.879854
18.000000	17.995725	2.275486	0.003859	0.107331	0.002528	1.348327
19.000000	19.007744	2.262664	0.003831	0.108906	0.002755	0.647594
20.000000	20.008957	2.245323	0.004078	0.113458	0.002682	0.828317
21.000000	20.998081	2.249061	0.003805	0.110170	0.002675	0.773042
22.000000	21.984939	2.236163	0.004184	0.118238	0.003042	0.237029
23.000000	22.985438	2.230103	0.003858	0.110257	0.002890	0.894006
24.000000	24.010535	2.217631	0.003595	0.107870	0.002908	0.425153
25.000000	25.005684	2.211864	0.003787	0.113900	0.002588	0.653610
26.000000	26.008714	2.207796	0.003913	0.112756	0.002845	1.284061
27.000000	27.001636	2.199815	0.003787	0.110544	0.002668	1.226358
28.000000	28.004351	2.194084	0.003884	0.110917	0.002724	1.059585
29.000000	29.000079	2.191423	0.003642	0.107180	0.002703	0.602121
