Bin Center	Bin Actual	Gaus Mean	Mean Error	Gaus Sigma	Sig Error	X^2/DOF
2.000000	1.999453	2.865454	0.003695	0.120034	0.003054	1.215481
3.000000	3.025917	2.730905	0.003422	0.107969	0.002275	2.179682
4.000000	4.049382	2.641362	0.003310	0.100504	0.002463	0.543174
5.000000	5.083870	2.578761	0.003354	0.101104	0.002283	0.411278
6.000000	6.076281	2.523173	0.003387	0.101135	0.002544	0.361327
7.000000	7.068840	2.476312	0.003179	0.092055	0.002073	1.817183
8.000000	8.050587	2.442418	0.003282	0.092100	0.002336	0.508831
9.000000	9.053750	2.408988	0.003260	0.092609	0.002426	0.319099
10.000000	10.020401	2.383340	0.003321	0.093350	0.002452	0.812158
11.000000	11.026943	2.351018	0.003358	0.096294	0.002316	1.292145
12.000000	11.989483	2.331383	0.003317	0.093715	0.002374	0.406991
13.000000	12.997823	2.320884	0.003229	0.090801	0.002414	0.457401
14.000000	13.984701	2.296343	0.003135	0.086172	0.001905	1.853788
15.000000	14.998550	2.280074	0.003378	0.093899	0.002799	1.257359
16.000000	15.999364	2.269289	0.003335	0.091765	0.002177	1.662134
17.000000	16.987937	2.252170	0.003272	0.088874	0.002200	1.305801
18.000000	17.996157	2.238677	0.003425	0.094463	0.002484	1.426949
19.000000	19.010035	2.226530	0.003255	0.088215	0.002472	1.222521
20.000000	20.003475	2.214438	0.003326	0.092770	0.002629	0.814747
21.000000	20.996401	2.209640	0.003012	0.088156	0.002178	1.175964
22.000000	21.997731	2.195211	0.003410	0.094118	0.002339	0.805025
23.000000	23.001657	2.184451	0.003137	0.089732	0.002479	1.560042
24.000000	23.980048	2.174633	0.003196	0.089785	0.002219	0.306173
25.000000	25.005717	2.170228	0.003325	0.092753	0.002632	1.162862
26.000000	26.002242	2.160506	0.003201	0.089272	0.002335	1.508719
27.000000	26.991442	2.156736	0.003175	0.088256	0.002481	0.371935
28.000000	28.005487	2.145077	0.003558	0.096087	0.002817	0.860777
29.000000	29.006348	2.137685	0.003390	0.092118	0.002796	1.272975
30.000000	29.981419	2.133475	0.003143	0.088436	0.002736	1.363287
31.000000	30.996816	2.121252	0.003356	0.091925	0.002556	0.581570
32.000000	31.990448	2.119706	0.003280	0.091023	0.002426	0.516345
33.000000	32.993610	2.109064	0.003662	0.094619	0.002852	1.709975
34.000000	33.995820	2.110491	0.003265	0.090760	0.002670	0.989065
35.000000	35.031060	2.101644	0.003201	0.089367	0.002389	0.701902
36.000000	36.006094	2.095920	0.003246	0.091023	0.002342	1.063459
37.000000	37.001271	2.094594	0.003120	0.088449	0.002291	0.953192
38.000000	37.989074	2.086718	0.003282	0.086072	0.002253	0.981279
39.000000	39.006086	2.083456	0.003526	0.094099	0.002601	0.938093
40.000000	39.999318	2.075867	0.003245	0.085901	0.002148	1.737288
41.000000	40.993593	2.076714	0.003295	0.091079	0.002589	1.495296
42.000000	42.019833	2.079882	0.003105	0.084801	0.002132	1.372276
43.000000	42.985382	2.072120	0.003317	0.089087	0.002573	1.400008
44.000000	43.988423	2.065095	0.003285	0.086771	0.002081	1.629008
45.000000	45.004752	2.062383	0.003244	0.089957	0.002430	0.457072
46.000000	45.995511	2.057982	0.003286	0.089639	0.002590	1.308126
47.000000	47.010096	2.049815	0.003167	0.085392	0.002240	1.416266
48.000000	48.001382	2.055349	0.003019	0.085227	0.002182	0.794556
49.000000	48.996901	2.049199	0.003408	0.086767	0.002375	1.475197
50.000000	50.013415	2.049824	0.002961	0.082064	0.002039	0.412825
51.000000	51.002296	2.041113	0.003146	0.086982	0.002137	0.836790
52.000000	51.998441	2.040412	0.003134	0.086744	0.002264	0.274194
