Bin Center	Bin Actual	Gaus Mean	Mean Error	Gaus Sigma	Sig Error	X^2/DOF
145.000000	145.005802	1.852406	0.003273	0.077838	0.002491	2.286170
146.000000	146.003099	1.858659	0.003156	0.079788	0.002378	1.771227
147.000000	147.007944	1.853524	0.003126	0.075943	0.002251	1.385976
148.000000	147.989556	1.849528	0.003255	0.084358	0.002393	0.564194
149.000000	149.006317	1.854104	0.002982	0.077603	0.002318	0.406602
150.000000	150.006802	1.847194	0.003163	0.080019	0.002061	1.682152
151.000000	150.983380	1.846952	0.003006	0.080288	0.002496	1.547947
152.000000	151.997199	1.848128	0.003178	0.079830	0.002461	2.499356
153.000000	152.991181	1.849797	0.003224	0.082136	0.002359	0.278667
154.000000	153.991278	1.848748	0.003119	0.082500	0.002421	1.052181
155.000000	155.006401	1.845518	0.003331	0.081070	0.002511	2.154541
156.000000	156.008374	1.847308	0.003147	0.079292	0.002270	0.229941
157.000000	157.004189	1.847014	0.002916	0.075267	0.002102	0.203188
158.000000	157.998205	1.841976	0.003189	0.080859	0.002250	0.993875
159.000000	159.010417	1.851395	0.002932	0.077058	0.002070	0.252530
160.000000	160.000240	1.844842	0.003315	0.083335	0.002322	2.294564
161.000000	161.001843	1.841427	0.003042	0.078408	0.002504	1.893328
162.000000	162.011068	1.836213	0.003309	0.079137	0.002264	1.655452
163.000000	163.001375	1.840814	0.003094	0.078774	0.002213	1.424412
164.000000	164.004718	1.840969	0.003249	0.081521	0.002303	2.673953
165.000000	165.013965	1.840930	0.003282	0.082060	0.002408	1.079914
166.000000	165.983176	1.842136	0.003146	0.081016	0.002289	1.291094
167.000000	166.990838	1.842941	0.003157	0.079409	0.002376	0.795431
168.000000	167.985922	1.840608	0.003582	0.082570	0.002736	2.519585
169.000000	169.005194	1.838870	0.003338	0.084126	0.002782	1.567171
170.000000	170.011401	1.837756	0.003115	0.077289	0.002017	1.332778
171.000000	170.986725	1.836556	0.003014	0.075755	0.002497	1.829091
172.000000	172.012961	1.831344	0.003421	0.080579	0.002303	2.816378
173.000000	172.986767	1.832281	0.002949	0.077493	0.001895	0.818084
174.000000	173.990494	1.836273	0.003279	0.084526	0.002499	1.672229
175.000000	175.004049	1.833529	0.003094	0.078735	0.002101	0.891755
176.000000	176.012592	1.829437	0.003136	0.083697	0.002666	1.166249
177.000000	177.002363	1.831290	0.003156	0.083044	0.002382	0.448196
178.000000	177.995942	1.828394	0.003005	0.075900	0.002342	1.274454
179.000000	178.990240	1.835512	0.003321	0.081014	0.002581	1.175698
180.000000	180.017767	1.833613	0.002857	0.075229	0.002247	2.185780
181.000000	180.990794	1.825553	0.003141	0.080004	0.002527	0.899326
182.000000	182.008665	1.830625	0.002833	0.076862	0.002078	0.373306
183.000000	183.025626	1.827296	0.002927	0.077141	0.002107	1.062331
184.000000	184.007313	1.823348	0.002930	0.075870	0.002059	0.375271
185.000000	184.992269	1.825596	0.003095	0.079107	0.002361	1.376581
186.000000	185.997837	1.827944	0.003050	0.075604	0.002212	1.825640
187.000000	186.994560	1.824987	0.002937	0.077302	0.002199	0.623376
188.000000	188.005477	1.823912	0.003030	0.078902	0.002148	1.434576
189.000000	189.009880	1.826160	0.003264	0.083218	0.002419	0.471673
190.000000	189.989612	1.828943	0.003019	0.075952	0.002631	1.869418
191.000000	191.010803	1.827843	0.003124	0.080394	0.001869	1.906536
192.000000	192.000505	1.820093	0.002947	0.075519	0.002237	1.211476
193.000000	193.017215	1.829042	0.002954	0.077715	0.002461	0.774313
194.000000	194.004094	1.824554	0.003276	0.082174	0.002694	1.350317
195.000000	194.991359	1.813888	0.003399	0.084946	0.002267	2.547757
196.000000	196.001878	1.814402	0.003018	0.079231	0.002363	0.749712
197.000000	196.997840	1.821757	0.003112	0.077558	0.002150	1.483264
198.000000	198.005229	1.822379	0.003124	0.079758	0.002436	1.149730
199.000000	198.997559	1.823309	0.003148	0.081002	0.002482	0.841759
200.000000	199.998292	1.814746	0.003350	0.081985	0.002375	2.458176
201.000000	200.996801	1.825524	0.003256	0.081084	0.002261	1.242116
202.000000	201.994932	1.823907	0.003138	0.079906	0.002225	2.244316
203.000000	203.017364	1.815904	0.003105	0.080950	0.002264	0.510715
204.000000	204.006071	1.818916	0.003027	0.076319	0.002071	1.845053
205.000000	204.992067	1.817526	0.003069	0.077408	0.002048	2.081874
206.000000	206.009253	1.817992	0.003001	0.078335	0.002210	1.153763
207.000000	207.003910	1.815279	0.003057	0.078272	0.002278	1.421211
208.000000	207.991575	1.816469	0.003265	0.082323	0.002589	1.424860
209.000000	209.003530	1.814511	0.003048	0.078771	0.002220	0.614704
210.000000	210.020444	1.815063	0.003260	0.081903	0.002511	0.967889
211.000000	211.014087	1.819414	0.002912	0.077942	0.002199	0.598694
212.000000	211.986633	1.811391	0.003107	0.075356	0.002010	3.761574
213.000000	213.003341	1.812276	0.003155	0.081379	0.002476	1.449445
214.000000	214.004154	1.812872	0.003099	0.079407	0.002263	0.726803
215.000000	215.010574	1.811683	0.003246	0.078550	0.002341	2.597895
216.000000	215.984439	1.813234	0.003206	0.080129	0.002335	2.903837
217.000000	217.006960	1.812736	0.002998	0.079323	0.002175	0.647801
218.000000	217.987944	1.816174	0.003181	0.079640	0.002308	1.052051
219.000000	219.005863	1.808810	0.003070	0.077940	0.002150	2.041366
220.000000	219.985450	1.812511	0.003050	0.078805	0.002249	0.610683
221.000000	220.993366	1.810223	0.003215	0.083529	0.002445	0.439583
222.000000	222.004343	1.804284	0.003044	0.079266	0.002195	2.485559
223.000000	222.997692	1.815841	0.003021	0.079084	0.002322	0.793296
224.000000	223.989577	1.807231	0.003122	0.081800	0.002309	0.378880
225.000000	224.993845	1.812052	0.003099	0.080983	0.002391	1.253694
226.000000	225.991220	1.812531	0.003121	0.080821	0.002439	0.290598
227.000000	227.002589	1.810752	0.003023	0.078771	0.002368	0.994426
228.000000	227.985237	1.812775	0.003117	0.080555	0.002462	1.248803
229.000000	229.017183	1.810382	0.003036	0.078455	0.002111	1.003015
230.000000	229.973167	1.808887	0.003179	0.078634	0.002437	3.274475
231.000000	230.997428	1.807696	0.003188	0.078631	0.002208	1.665535
232.000000	231.997125	1.802555	0.003273	0.081758	0.002523	0.749486
233.000000	232.999553	1.806807	0.003007	0.080900	0.002459	1.164374
234.000000	233.995286	1.800696	0.003218	0.081886	0.002457	0.335768
235.000000	235.009567	1.804953	0.003370	0.082913	0.002373	1.265461
236.000000	235.992190	1.803078	0.003127	0.083254	0.002205	0.533381
237.000000	236.997328	1.811414	0.002983	0.077410	0.002191	2.195808
238.000000	238.006685	1.802061	0.003016	0.078117	0.002249	0.727700
239.000000	239.011683	1.802688	0.003244	0.083000	0.002185	0.944260
240.000000	240.007310	1.804869	0.003166	0.083113	0.002181	1.078093
241.000000	240.976494	1.797462	0.003228	0.081301	0.002056	3.322126
242.000000	241.997830	1.804153	0.003214	0.082185	0.002454	0.791669
243.000000	243.019727	1.805028	0.003235	0.082812	0.002183	0.842440
244.000000	243.986125	1.807589	0.003062	0.079173	0.002203	2.301606
245.000000	244.991343	1.803693	0.003154	0.083500	0.002294	1.932590
246.000000	246.014544	1.800615	0.003138	0.081573	0.002329	0.805323
247.000000	246.994737	1.804033	0.003218	0.083144	0.002535	1.428440
248.000000	247.995756	1.808657	0.002921	0.076540	0.002175	0.986206
249.000000	249.003934	1.801669	0.003230	0.081922	0.002303	1.426564
250.000000	249.998980	1.800021	0.003251	0.081589	0.002302	2.048626
251.000000	251.004305	1.805346	0.003015	0.081546	0.002192	1.640324
252.000000	251.998159	1.800340	0.003228	0.082846	0.002385	1.767693
253.000000	252.985964	1.803109	0.003069	0.077631	0.002279	1.595809
254.000000	254.001471	1.804159	0.003196	0.082619	0.002356	1.546648
255.000000	255.004289	1.803698	0.003052	0.082448	0.002292	0.602269
256.000000	256.002307	1.802176	0.003009	0.077380	0.002406	0.958485
257.000000	257.001959	1.803363	0.003106	0.081111	0.002318	0.736174
258.000000	257.991470	1.800051	0.003423	0.078561	0.002182	3.055712
259.000000	258.997151	1.798035	0.002914	0.077577	0.002313	0.916869
260.000000	260.027928	1.801534	0.003206	0.078774	0.002641	1.862338
261.000000	260.992417	1.798384	0.003066	0.079743	0.002157	1.722662
262.000000	261.999988	1.797539	0.002929	0.077437	0.002074	0.398858
263.000000	263.000302	1.792640	0.003339	0.086653	0.002694	1.299009
264.000000	263.983592	1.794910	0.002953	0.076846	0.001953	1.330138
265.000000	264.997039	1.794922	0.002971	0.076666	0.002153	1.115936
266.000000	265.998762	1.800401	0.003302	0.085458	0.002413	0.225252
267.000000	267.022727	1.798214	0.003235	0.083705	0.002179	1.077558
268.000000	268.003017	1.800233	0.002993	0.080615	0.002150	0.393197
269.000000	268.970178	1.802196	0.003176	0.081726	0.002405	0.716103
270.000000	270.028017	1.808951	0.003234	0.081705	0.002667	2.522879
271.000000	271.002089	1.802356	0.003178	0.076656	0.002067	3.360577
272.000000	271.992847	1.796562	0.003217	0.083338	0.002174	0.504753
273.000000	272.985742	1.796212	0.003145	0.078911	0.001965	1.759683
274.000000	274.008644	1.795596	0.002969	0.076048	0.002169	1.407985
275.000000	275.007500	1.798905	0.003205	0.079326	0.002505	1.888822
276.000000	275.982024	1.798535	0.003227	0.082957	0.002492	0.857938
277.000000	277.004001	1.801239	0.003116	0.080923	0.002332	0.912404
278.000000	277.994833	1.797780	0.003044	0.080596	0.002371	0.464987
279.000000	279.016574	1.798259	0.003294	0.081983	0.002350	2.182456
280.000000	279.992384	1.800461	0.002967	0.077054	0.002028	0.885406
281.000000	281.004949	1.796794	0.003147	0.084059	0.002430	0.960254
282.000000	281.995084	1.794447	0.003177	0.083315	0.002347	0.698895
283.000000	283.012332	1.803858	0.003218	0.084297	0.002254	0.819043
284.000000	284.002919	1.798265	0.003258	0.085319	0.002098	0.995627
285.000000	284.981467	1.794835	0.003297	0.083481	0.002838	2.112495
286.000000	286.006779	1.791339	0.003108	0.082041	0.002235	0.677604
287.000000	286.983654	1.796924	0.003383	0.084085	0.002521	1.142749
288.000000	287.988557	1.794650	0.003171	0.083342	0.002460	1.443530
289.000000	289.003255	1.793234	0.003194	0.081546	0.002209	1.087068
290.000000	290.008168	1.800527	0.003058	0.079189	0.002489	1.520116
291.000000	291.003988	1.797467	0.003113	0.081196	0.002454	1.916906
292.000000	292.007161	1.795779	0.002942	0.079966	0.002327	0.678364
293.000000	293.007863	1.796668	0.002970	0.078966	0.002121	0.773588
294.000000	293.982556	1.796681	0.003047	0.077640	0.002158	1.661612
295.000000	295.014328	1.795968	0.003306	0.083525	0.002510	1.265251
296.000000	295.995001	1.797709	0.003285	0.081429	0.002180	1.257510
297.000000	296.988099	1.798632	0.003125	0.077025	0.002113	2.254508
298.000000	297.972654	1.791646	0.003119	0.084509	0.002421	0.941689
299.000000	298.988318	1.792885	0.003244	0.084775	0.002499	0.954294
300.000000	300.010810	1.800833	0.003188	0.079532	0.002347	1.440500
