Bin Center	Bin Actual	Gaus Mean	Mean Error	Gaus Sigma	Sig Error	X^2/DOF
133.000000	132.993050	1.571735	0.001655	0.057447	0.001133	0.504943
134.000000	134.002417	1.571298	0.001650	0.056397	0.001127	2.441462
135.000000	135.009128	1.566287	0.001650	0.056948	0.001097	1.419089
136.000000	136.001334	1.566134	0.001676	0.056927	0.001225	1.314831
137.000000	136.987571	1.570233	0.001659	0.056890	0.001252	0.786178
138.000000	137.990447	1.565707	0.001671	0.055509	0.001182	3.006234
139.000000	138.984030	1.561061	0.001657	0.056920	0.001320	2.192822
140.000000	139.999341	1.560983	0.001646	0.055128	0.001356	2.891340
141.000000	141.000437	1.558220	0.001653	0.056495	0.001276	0.677546
142.000000	142.011382	1.559090	0.001699	0.056518	0.001194	2.080320
143.000000	142.988997	1.560039	0.001731	0.058412	0.001291	2.365173
144.000000	143.997293	1.553935	0.001702	0.054943	0.001112	5.501434
145.000000	144.990942	1.553843	0.001711	0.056604	0.001195	3.403369
146.000000	145.991517	1.552597	0.001715	0.056903	0.001250	2.845314
147.000000	146.993774	1.550270	0.001637	0.056394	0.001272	1.284746
148.000000	148.012377	1.549357	0.001714	0.056708	0.001360	1.803465
149.000000	149.002185	1.546458	0.001712	0.055549	0.001148	2.814499
150.000000	150.002771	1.545818	0.001687	0.054667	0.001041	3.666345
151.000000	151.006024	1.545115	0.001669	0.056356	0.001123	1.104969
152.000000	152.002759	1.545303	0.001656	0.056037	0.001105	0.730465
153.000000	152.998991	1.538790	0.001656	0.055693	0.001165	1.460783
154.000000	154.002858	1.539220	0.001749	0.056066	0.001379	4.986355
155.000000	155.007240	1.534712	0.001679	0.054889	0.001060	2.016488
156.000000	155.999474	1.537667	0.001653	0.054017	0.001027	2.497404
157.000000	156.999413	1.532385	0.001679	0.055945	0.001081	3.009330
158.000000	157.989373	1.533695	0.001651	0.054646	0.001191	0.651376
159.000000	158.995916	1.529743	0.001639	0.055668	0.001322	1.103659
160.000000	160.010435	1.527354	0.001634	0.055782	0.001075	1.611995
161.000000	160.993205	1.529362	0.001673	0.055812	0.001260	0.487529
162.000000	162.000378	1.528912	0.001631	0.056948	0.001115	0.701179
163.000000	163.008847	1.524575	0.001698	0.052806	0.001224	5.418888
164.000000	163.996446	1.525255	0.001719	0.056519	0.001078	1.652931
165.000000	165.002141	1.524707	0.001694	0.056901	0.001211	0.633658
166.000000	165.997371	1.525826	0.001696	0.057462	0.001294	2.171607
167.000000	167.005084	1.519200	0.001732	0.057147	0.001305	1.119199
168.000000	167.999715	1.520004	0.001721	0.055777	0.001213	4.929906
169.000000	168.988383	1.514397	0.001711	0.057645	0.001211	1.021085
170.000000	169.995856	1.517523	0.001669	0.056563	0.001193	0.499636
171.000000	170.995026	1.516871	0.001632	0.054398	0.001038	2.129687
172.000000	171.990471	1.513452	0.001657	0.057007	0.001204	0.510670
173.000000	172.993249	1.510096	0.001542	0.052967	0.001080	1.527463
174.000000	174.009863	1.507874	0.001720	0.056348	0.001253	3.059970
175.000000	175.002720	1.508002	0.001677	0.057496	0.001278	1.461268
176.000000	175.998702	1.509132	0.001638	0.055484	0.001251	1.217448
177.000000	176.982541	1.507137	0.001659	0.055819	0.001173	0.322567
178.000000	178.002162	1.504763	0.001696	0.055180	0.001175	4.391925
179.000000	178.996160	1.503486	0.001716	0.055491	0.001172	2.560260
180.000000	180.004723	1.502696	0.001635	0.055268	0.001228	0.523555
181.000000	180.995390	1.500892	0.001661	0.053937	0.001081	3.334069
182.000000	181.999356	1.500201	0.001573	0.053011	0.001111	1.650944
183.000000	183.010088	1.499948	0.001619	0.054161	0.001217	2.321504
184.000000	184.006089	1.499740	0.001610	0.054970	0.001077	1.482527
185.000000	185.005393	1.496461	0.001717	0.057443	0.001243	1.692136
186.000000	186.010391	1.496059	0.001726	0.056245	0.001216	1.607693
187.000000	186.999559	1.492207	0.001638	0.053528	0.001117	3.728578
188.000000	188.009564	1.492151	0.001686	0.055317	0.001233	0.662482
189.000000	188.998400	1.490276	0.001653	0.055709	0.001183	0.607545
190.000000	189.985316	1.488293	0.001713	0.054406	0.001026	4.859174
191.000000	191.001447	1.489432	0.001690	0.054484	0.001095	1.959314
192.000000	192.011252	1.484141	0.001703	0.054829	0.001082	1.835914
193.000000	192.989243	1.487069	0.001647	0.054378	0.001131	1.699613
194.000000	193.991816	1.482548	0.001650	0.055553	0.001015	2.866331
195.000000	194.996625	1.481948	0.001755	0.056044	0.001062	5.505539
196.000000	195.989062	1.482128	0.001591	0.053654	0.001092	1.942062
197.000000	196.983418	1.483275	0.001728	0.054985	0.001231	2.309036
198.000000	197.972050	1.482726	0.001633	0.054800	0.001080	1.662979
199.000000	199.020421	1.476685	0.001711	0.054619	0.001055	2.843271
200.000000	200.002661	1.477571	0.001662	0.054396	0.001096	3.236490
201.000000	201.010250	1.476060	0.001608	0.053149	0.001008	1.400661
202.000000	201.999889	1.475905	0.001562	0.053146	0.001072	2.243464
203.000000	203.000059	1.475685	0.001626	0.055181	0.001164	0.539965
204.000000	203.999785	1.474348	0.001708	0.057002	0.001236	2.328218
205.000000	205.009387	1.472504	0.001693	0.055675	0.001233	1.426253
206.000000	205.992446	1.470183	0.001643	0.055062	0.001171	2.709354
207.000000	207.004414	1.468438	0.001631	0.056279	0.001249	0.647062
208.000000	207.989478	1.474144	0.001683	0.054575	0.001118	2.014061
209.000000	209.016193	1.467989	0.001635	0.054222	0.001020	0.898233
210.000000	209.985751	1.463505	0.001666	0.055823	0.001172	1.513821
211.000000	210.993864	1.464272	0.001698	0.055581	0.001360	1.316756
212.000000	211.999591	1.463544	0.001635	0.054648	0.001150	2.035390
213.000000	212.990387	1.461991	0.001625	0.054270	0.001147	2.658204
214.000000	214.008888	1.462086	0.001576	0.052206	0.001142	1.910381
215.000000	215.011019	1.462033	0.001607	0.053713	0.001019	3.527636
216.000000	215.989885	1.459023	0.001622	0.054480	0.001169	2.137657
217.000000	216.997638	1.463277	0.001808	0.057441	0.001420	4.585381
218.000000	218.006505	1.456187	0.001776	0.057056	0.001371	0.688715
219.000000	219.015222	1.455497	0.001590	0.054346	0.001135	0.082024
220.000000	220.003798	1.454753	0.001628	0.053689	0.001205	1.594064
221.000000	221.007485	1.450697	0.001702	0.055248	0.001272	1.674513
222.000000	222.015355	1.453883	0.001669	0.053084	0.001240	1.689702
223.000000	222.998194	1.452367	0.001692	0.056059	0.001277	1.366479
224.000000	223.996087	1.452833	0.001627	0.053909	0.001202	0.838788
225.000000	224.993407	1.447832	0.001596	0.052308	0.001108	2.491855
226.000000	226.004840	1.448237	0.001724	0.053767	0.001201	4.142229
227.000000	227.000774	1.449688	0.001677	0.055129	0.001231	2.483471
228.000000	228.010896	1.449472	0.001682	0.056132	0.001218	0.553256
229.000000	229.004776	1.445361	0.001625	0.054854	0.001120	1.513563
230.000000	229.996720	1.443515	0.001657	0.053007	0.001221	1.753716
231.000000	231.010738	1.443469	0.001687	0.054778	0.001120	2.778413
232.000000	231.993403	1.442987	0.001688	0.056137	0.001164	0.934069
233.000000	232.999524	1.441655	0.001664	0.054600	0.001265	0.846264
234.000000	234.010462	1.441010	0.001637	0.054742	0.001157	0.938540
235.000000	235.004989	1.440505	0.001762	0.053909	0.001224	4.668018
236.000000	236.002359	1.436817	0.001686	0.055328	0.001254	1.237462
237.000000	236.990162	1.437254	0.001701	0.054491	0.001156	2.676597
238.000000	238.001521	1.437683	0.001679	0.054878	0.001192	2.002679
239.000000	239.005727	1.435432	0.001649	0.055232	0.001169	0.601560
240.000000	240.007854	1.436004	0.001668	0.054794	0.001307	1.118610
241.000000	240.999267	1.430697	0.001665	0.055475	0.001050	1.869108
242.000000	241.992334	1.432826	0.001758	0.056839	0.001152	1.906072
243.000000	242.988774	1.428865	0.001672	0.054093	0.001098	1.323417
244.000000	243.996009	1.427929	0.001683	0.056390	0.001140	1.301692
245.000000	244.993602	1.428051	0.001647	0.053991	0.001084	1.954763
246.000000	246.001339	1.428207	0.001684	0.054442	0.001139	2.297217
247.000000	246.992985	1.426304	0.001603	0.053760	0.001137	2.043048
248.000000	247.992995	1.425386	0.001687	0.054937	0.001022	4.157936
249.000000	249.002311	1.424531	0.001678	0.054590	0.001285	1.624541
250.000000	249.998790	1.424815	0.001660	0.052436	0.001008	3.807688
251.000000	250.991381	1.425217	0.001732	0.056973	0.001451	1.062571
252.000000	251.984035	1.424373	0.001740	0.053743	0.001164	3.161646
253.000000	253.006750	1.424830	0.001689	0.054860	0.001198	1.907807
254.000000	253.998716	1.424741	0.001740	0.055955	0.001237	0.863622
255.000000	254.993536	1.422418	0.001664	0.055154	0.001163	1.134390
256.000000	256.003983	1.419456	0.001648	0.055792	0.001225	0.394918
257.000000	256.994639	1.417933	0.001717	0.054111	0.001052	1.514987
258.000000	258.002824	1.417035	0.001709	0.056603	0.001220	1.614521
259.000000	258.998815	1.414754	0.001703	0.055273	0.001043	2.439638
260.000000	260.004937	1.416898	0.001840	0.058251	0.001540	1.253232
261.000000	261.013247	1.414917	0.001653	0.054649	0.001247	0.686594
262.000000	262.000133	1.413594	0.001736	0.054329	0.001107	3.738967
263.000000	263.006709	1.412635	0.001729	0.055209	0.001082	1.945463
264.000000	263.998576	1.413178	0.001644	0.054185	0.001271	1.538180
265.000000	264.986462	1.410078	0.001624	0.054043	0.001102	0.440243
266.000000	266.019664	1.406653	0.001747	0.057454	0.001123	1.075023
267.000000	266.993797	1.407112	0.001790	0.055651	0.001175	3.322081
268.000000	268.012449	1.409792	0.001619	0.053941	0.001268	2.500733
269.000000	268.997226	1.406878	0.001710	0.054894	0.001158	1.872988
270.000000	270.013648	1.409129	0.001738	0.054591	0.001174	1.633949
271.000000	270.996885	1.408937	0.001714	0.056505	0.001287	0.259169
272.000000	272.003852	1.402509	0.001843	0.058806	0.001164	2.122989
273.000000	272.993266	1.403824	0.001732	0.056385	0.001340	1.720196
274.000000	274.012296	1.402573	0.001753	0.057639	0.001109	1.357335
275.000000	275.010865	1.402712	0.001700	0.055478	0.001205	0.401976
276.000000	275.991013	1.403809	0.001726	0.056710	0.001263	0.487134
277.000000	277.007422	1.401514	0.001656	0.054420	0.001215	1.386215
278.000000	277.975623	1.400369	0.001783	0.056659	0.001283	1.694199
279.000000	278.999769	1.400694	0.001722	0.056048	0.001269	1.353849
280.000000	280.001247	1.398052	0.001675	0.054430	0.001198	1.308999
281.000000	280.990311	1.395454	0.001698	0.055378	0.001177	1.614703
282.000000	282.003623	1.395838	0.001711	0.056602	0.001284	1.336374
283.000000	282.982124	1.397164	0.001728	0.056197	0.001316	0.934502
284.000000	284.009273	1.396597	0.001759	0.055156	0.001320	2.271683
285.000000	284.993137	1.394931	0.001745	0.058589	0.001247	1.213466
286.000000	286.002385	1.392650	0.001764	0.057246	0.001230	1.406728
287.000000	287.014794	1.391754	0.001731	0.057079	0.001311	1.463611
288.000000	287.992791	1.388593	0.001678	0.053725	0.001247	1.843102
289.000000	289.008119	1.391435	0.001714	0.054454	0.001150	2.355494
290.000000	290.005647	1.389559	0.001783	0.056543	0.001324	2.634484
291.000000	290.998476	1.388813	0.001672	0.055770	0.001262	0.392725
292.000000	292.009468	1.387953	0.001565	0.052308	0.001108	1.009334
293.000000	293.001780	1.386004	0.001701	0.055720	0.001157	2.110683
294.000000	294.014963	1.385459	0.001738	0.056471	0.001188	1.059386
295.000000	294.978719	1.386012	0.001704	0.056780	0.001267	0.785567
296.000000	296.000125	1.387200	0.001665	0.055774	0.001275	1.069037
297.000000	297.013991	1.382924	0.001785	0.057551	0.001209	1.397844
298.000000	298.008002	1.386896	0.001680	0.054387	0.001256	2.021421
299.000000	299.001685	1.382861	0.001706	0.054574	0.001250	0.835276
300.000000	300.001278	1.383196	0.001899	0.055762	0.001283	6.687933
