Bin Center	Bin Actual	Gaus Mean	Mean Error	Gaus Sigma	Sig Error	X^2/DOF
2.000000	2.263476	2.839974	0.003533	0.106260	0.002486	1.245152
3.000000	3.106509	2.732749	0.004309	0.102120	0.002974	2.770765
4.000000	3.821557	2.671773	0.003746	0.102716	0.002594	1.765849
5.000000	4.821285	2.593884	0.003570	0.099995	0.002656	2.182529
6.000000	5.941548	2.529454	0.003187	0.098792	0.002442	0.742719
7.000000	7.086060	2.478500	0.003379	0.102036	0.002518	0.469418
8.000000	8.145353	2.453732	0.003474	0.102022	0.002513	1.101184
9.000000	9.070162	2.419494	0.003905	0.107491	0.002825	1.009194
10.000000	9.960288	2.397587	0.003740	0.101532	0.002750	0.579531
11.000000	10.942797	2.363471	0.003536	0.106353	0.002213	1.416729
12.000000	11.987626	2.344869	0.003625	0.109027	0.002583	0.287075
13.000000	13.018108	2.319952	0.003628	0.105024	0.002537	0.696076
14.000000	14.014690	2.304491	0.003521	0.103423	0.002376	0.902580
15.000000	14.992262	2.290471	0.003563	0.104081	0.002882	0.889087
16.000000	16.000542	2.274426	0.003873	0.108794	0.002546	0.850327
17.000000	17.001221	2.263827	0.003636	0.103752	0.002472	0.676433
18.000000	17.984292	2.249197	0.003927	0.109262	0.002791	0.924744
19.000000	18.993982	2.231866	0.004018	0.112278	0.002995	1.547115
20.000000	20.017281	2.230649	0.003794	0.109650	0.002689	0.743509
21.000000	20.986366	2.224073	0.003728	0.107460	0.002554	0.755253
22.000000	22.001545	2.220372	0.003871	0.106492	0.002878	1.200265
23.000000	22.989141	2.209115	0.003626	0.102434	0.002597	1.020147
24.000000	24.012779	2.205104	0.003804	0.107456	0.002707	1.979891
25.000000	24.987404	2.189139	0.003715	0.107989	0.002767	0.911732
26.000000	26.001697	2.182066	0.003847	0.106874	0.002568	1.875711
27.000000	27.007967	2.181004	0.003964	0.112939	0.002950	0.254154
28.000000	28.000796	2.173158	0.003784	0.106428	0.002890	0.499927
29.000000	28.997799	2.167584	0.003976	0.110449	0.003172	0.711391
30.000000	29.989562	2.152735	0.003875	0.110646	0.002955	0.393220
31.000000	31.004094	2.154293	0.003632	0.106566	0.002595	1.103702
32.000000	31.998366	2.148023	0.003705	0.105356	0.002876	0.659482
33.000000	32.989928	2.142938	0.003831	0.108029	0.002859	1.188814
34.000000	34.006824	2.138493	0.003680	0.104716	0.002749	0.318517
35.000000	34.987310	2.136696	0.003847	0.106650	0.002995	1.120388
36.000000	36.003361	2.130900	0.003696	0.107326	0.002556	1.189024
37.000000	37.000294	2.132958	0.003734	0.110800	0.002709	0.920022
38.000000	37.998920	2.129194	0.003800	0.108756	0.002816	0.714833
39.000000	39.012176	2.119834	0.003908	0.112329	0.002849	0.329959
40.000000	40.010637	2.118900	0.004088	0.113648	0.003330	0.959188
41.000000	40.985830	2.119809	0.003761	0.105181	0.002757	0.289695
42.000000	42.020784	2.112900	0.003545	0.103139	0.002583	1.221349
43.000000	43.000875	2.109627	0.004035	0.110640	0.002862	0.628643
44.000000	43.994778	2.107528	0.004040	0.114668	0.003188	0.562716
45.000000	45.001954	2.112418	0.003793	0.107320	0.002568	0.772279
